fips,n_obgyn,n_connected,n_hubs,n_isolated,mean_degree,median_degree,max_degree,mean_betweenness,mean_eigenvector,mean_weighted_degree,n_subspecialties,dominant_state,pct_connected,pct_isolated,pct_hub,county_name,total_births,morbidity_births,morbidity_rate,state,obgyn_per_10k_births,target,target_label
13015,5,2,0,3,2.2,0.0,6,0.00010766211295489476,2.0891735466141314e-15,40.2,2,GA,40.0,60.0,0.0,"Bartow County, GA",1338,0.0,0.0,GA,37.37,False,Other
13021,80,20,3,60,1.2125,0.0,22,2.031720815280458e-05,1.5205873291571604e-08,19.9875,8,GA,25.0,75.0,3.8,"Bibb County, GA",2191,17.0,0.0077590141487905,GA,365.13,False,Other
13045,25,8,1,17,1.76,0.0,19,5.888767273932685e-05,2.0534444185439857e-08,25.56,3,GA,32.0,68.0,4.0,"Carroll County, GA",1615,11.0,0.0068111455108359,GA,154.8,False,Other
13051,72,16,1,56,1.0833333333333333,0.0,20,2.120168248108317e-05,-1.4841528070721027e-19,19.36111111111111,7,GA,22.2,77.8,1.4,"Chatham County, GA",3975,21.0,0.0052830188679245,GA,181.13,False,Other
13057,25,8,0,17,0.96,0.0,8,0.002067687099971824,4.2035712790296345e-08,14.64,2,GA,32.0,68.0,0.0,"Cherokee County, GA",2700,43.0,0.0159259259259259,GA,92.59,False,Other
13059,38,7,0,31,0.6052631578947368,0.0,9,2.318957379793247e-05,2.501754090309305e-08,11.289473684210526,5,GA,18.4,81.6,0.0,"Clarke County, GA",1392,20.0,0.014367816091954,GA,272.99,False,Other
13063,24,2,0,22,0.125,0.0,2,4.4421473607889985e-07,-3.538987750197083e-20,1.8333333333333333,3,GA,8.3,91.7,0.0,"Clayton County, GA",3809,25.0,0.0065634024678393,GA,63.01,False,Other
13067,148,12,1,136,0.28378378378378377,0.0,19,4.1084499277670325e-10,2.4608753567593685e-13,4.5608108108108105,7,GA,8.1,91.9,0.7,"Cobb County, GA",9579,111.0,0.0115878484184152,GA,154.5,False,Other
13073,5,2,0,3,1.2,0.0,4,0.0,7.21524739365126e-19,19.2,2,GA,40.0,60.0,0.0,"Columbia County, GA",1831,26.0,0.014199890770071,GA,27.31,False,Other
13077,22,5,1,17,1.4545454545454546,0.0,20,9.21288771681092e-10,1.8768802330836214e-08,22.227272727272727,3,GA,22.7,77.3,4.5,"Coweta County, GA",1634,11.0,0.0067319461444308,GA,134.64,False,Other
13089,122,16,1,106,0.5737704918032787,0.0,20,0.0004299946700666987,1.5976152746046768e-09,9.885245901639344,6,GA,13.1,86.9,0.8,"DeKalb County, GA",11060,66.0,0.0059674502712477,GA,110.31,False,Other
13097,18,4,0,14,0.7777777777777778,0.0,11,0.0,7.28918305210209e-20,10.38888888888889,4,GA,22.2,77.8,0.0,"Douglas County, GA",1693,17.0,0.0100413467217956,GA,106.32,False,Other
13113,42,12,2,30,2.0714285714285716,0.0,52,2.0075321043869047e-05,2.085315109587802e-19,33.5,4,GA,28.6,71.4,4.8,"Fayette County, GA",911,0.0,0.0,GA,461.03,False,Other
13117,12,1,0,11,0.16666666666666666,0.0,2,0.0,-1.1840346692642418e-19,2.4166666666666665,3,GA,8.3,91.7,0.0,"Forsyth County, GA",2297,28.0,0.0121898127993034,GA,52.24,False,Other
13121,486,51,3,435,0.39094650205761317,0.0,23,5.055828048147176e-06,2.258144884201947e-09,6.113168724279835,8,GA,10.5,89.5,0.6,"Fulton County, GA",13123,101.0,0.0076964108816581,GA,370.34,False,Other
13135,138,21,1,117,0.644927536231884,0.0,19,8.706271021261553e-06,1.1574424701320674e-09,11.130434782608695,7,GA,15.2,84.8,0.7,"Gwinnett County, GA",11365,62.0,0.0054553453585569,GA,121.43,False,Other
13139,43,12,0,31,0.813953488372093,0.0,5,1.871998697935302e-05,2.6391048943693055e-08,13.55813953488372,6,GA,27.9,72.1,0.0,"Hall County, GA",2574,0.0,0.0,GA,167.06,False,Other
13151,36,3,0,33,0.08333333333333333,0.0,1,0.0,9.919847478153414e-09,2.111111111111111,4,GA,8.3,91.7,0.0,"Henry County, GA",2511,15.0,0.005973715651135,GA,143.37,False,Other
13153,14,7,1,7,3.142857142857143,0.5,21,1.0973865397538492e-06,-1.2559006994807106e-19,50.357142857142854,2,GA,50.0,50.0,7.1,"Houston County, GA",1956,0.0,0.0,GA,71.57,False,Other
13185,12,8,4,4,10.916666666666666,6.5,59,3.479400594382257e-07,-1.753578390551859e-18,173.25,2,GA,66.7,33.3,33.3,"Lowndes County, GA",1605,35.0,0.0218068535825545,GA,74.77,False,Other
13215,49,17,1,32,1.6326530612244898,0.0,19,1.5230219522702904e-05,1.0737568016629802e-08,27.897959183673468,7,GA,34.7,65.3,2.0,"Muscogee County, GA",2912,43.0,0.0147664835164835,GA,168.27,False,Other
13223,5,1,0,4,0.4,0.0,2,0.0,2.5059725118218532e-11,19.6,2,GA,20.0,80.0,0.0,"Paulding County, GA",1644,0.0,0.0,GA,30.41,False,Other
13245,122,20,4,102,1.5,0.0,42,2.1079640876199367e-07,1.7116506572829656e-19,26.098360655737704,7,GA,16.4,83.6,3.3,"Richmond County, GA",3061,29.0,0.0094740280953936,GA,398.56,False,Other
13313,16,8,0,8,2.5625,0.5,10,3.697982113518144e-05,1.4102735656892459e-07,41.125,2,GA,50.0,50.0,0.0,"Whitfield County, GA",1424,0.0,0.0,GA,112.36,False,Other
15001,26,7,1,19,2.0384615384615383,0.0,15,0.0,3.976976450449033e-19,46.5,2,HI,26.9,73.1,3.8,"Hawaii County, HI",2349,20.0,0.0085142613878246,HI,110.69,False,Other
15003,277,54,3,223,1.032490974729242,0.0,28,0.0,-1.5517786192809575e-20,17.99638989169675,7,HI,19.5,80.5,1.1,"Honolulu County, HI",12983,217.0,0.0167141646768851,HI,213.36,False,Other
15009,34,4,0,30,0.3235294117647059,0.0,4,0.0,-6.787389183553099e-20,4.705882352941177,1,HI,11.8,88.2,0.0,"Maui County, HI",1882,0.0,0.0,HI,180.66,False,Other
16001,108,7,0,101,0.28703703703703703,0.0,12,0.0,-1.1786207222469047e-20,4.212962962962963,7,ID,6.5,93.5,0.0,"Ada County, ID",5045,70.0,0.0138751238850346,ID,214.07,False,Other
16019,23,10,0,13,2.260869565217391,0.0,8,0.0,8.873128026262077e-20,35.56521739130435,3,ID,43.5,56.5,0.0,"Bonneville County, ID",1910,21.0,0.0109947643979057,ID,120.42,False,Other
16027,29,2,0,27,0.10344827586206896,0.0,2,0.0,3.1756658190591485e-20,1.2413793103448276,3,ID,6.9,93.1,0.0,"Canyon County, ID",3129,45.0,0.0143815915627996,ID,92.68,False,Other
16055,22,2,0,20,0.09090909090909091,0.0,1,0.0,-1.8065156074210845e-20,1.0,5,ID,9.1,90.9,0.0,"Kootenai County, ID",1754,21.0,0.0119726339794754,ID,125.43,False,Other
17019,62,12,0,50,0.8064516129032258,0.0,12,2.849556077140496e-08,-8.784103981515735e-20,12.5,3,IL,19.4,80.6,0.0,"Champaign County, IL",2395,45.0,0.0187891440501043,IL,258.87,False,Other
17031,1505,203,24,1302,0.7627906976744186,0.0,55,9.999517369063514e-05,2.5243747467112207e-10,12.60265780730897,9,IL,13.5,86.5,1.6,"Cook County, IL",66779,1193.0,0.017864897647464,IL,225.37,True,Target (High Risk + Weak Network)
17037,14,3,0,11,0.5714285714285714,0.0,3,0.0,1.9510443393984322e-19,8.285714285714286,2,IL,21.4,78.6,0.0,"DeKalb County, IL",1093,24.0,0.0219579139981701,IL,128.09,False,Other
17043,252,46,2,206,0.5674603174603174,0.0,29,4.317722193902358e-06,-5.6272727255347434e-21,8.746031746031745,6,IL,18.3,81.7,0.8,"DuPage County, IL",10832,158.0,0.014586410635155,IL,232.64,False,Other
17089,69,14,2,55,1.2318840579710144,0.0,35,2.326674736846744e-05,1.4930412158367904e-19,26.52173913043478,5,IL,20.3,79.7,2.9,"Kane County, IL",6710,64.0,0.0095380029806259,IL,102.83,False,Other
17091,11,4,0,7,1.6363636363636365,0.0,5,0.0001107075865378252,-1.1887068857242044e-19,20.818181818181817,1,IL,36.4,63.6,0.0,"Kankakee County, IL",1354,16.0,0.0118168389955686,IL,81.24,False,Other
17093,2,0,0,2,0.0,0.0,0,0.0,0.0,0.0,1,IL,0.0,100.0,0.0,"Kendall County, IL",1595,14.0,0.0087774294670846,IL,12.54,False,Other
17097,126,34,3,92,1.4761904761904763,0.0,27,1.1450654272330064e-05,-1.7024808168920178e-20,24.071428571428573,6,IL,27.0,73.0,2.4,"Lake County, IL",7660,107.0,0.0139686684073107,IL,164.49,False,Other
17099,9,6,0,3,2.7777777777777777,1.0,9,1.1845726295437329e-06,3.370700214165823e-15,41.888888888888886,2,IL,66.7,33.3,0.0,"LaSalle County, IL",1262,16.0,0.0126782884310618,IL,71.32,False,Other
17111,30,15,0,15,0.9666666666666667,0.5,6,7.670963551198624e-05,1.9418194607040896e-19,13.466666666666667,4,IL,50.0,50.0,0.0,"McHenry County, IL",3090,18.0,0.0058252427184466,IL,97.09,False,Other
17113,20,6,0,14,0.95,0.0,5,0.0,-3.801568977936028e-20,14.6,1,IL,30.0,70.0,0.0,"McLean County, IL",2020,28.0,0.0138613861386138,IL,99.01,False,Other
17115,16,2,0,14,0.9375,0.0,8,5.700474274776758e-09,-2.5276191233391455e-19,15.3125,3,IL,12.5,87.5,0.0,"Macon County, IL",1327,24.0,0.0180859080633006,IL,120.57,True,Target (High Risk + Weak Network)
17119,30,11,0,19,1.2,0.0,7,7.193238471531071e-06,1.1061670464578316e-19,17.066666666666666,3,IL,36.7,63.3,0.0,"Madison County, IL",3051,51.0,0.0167158308751229,IL,98.33,False,Other
17143,37,15,2,22,2.5675675675675675,0.0,41,6.792637213908159e-08,1.5617009097670967e-19,42.7027027027027,6,IL,40.5,59.5,5.4,"Peoria County, IL",2536,60.0,0.0236593059936908,IL,145.9,False,Other
17161,18,7,1,11,1.8888888888888888,0.0,21,0.0,-4.142916387585678e-19,33.111111111111114,2,IL,38.9,61.1,5.6,"Rock Island County, IL",1776,26.0,0.0146396396396396,IL,101.35,False,Other
17163,34,14,0,20,1.6470588235294117,0.0,12,1.1601843695233598e-05,5.316012293868699e-16,24.529411764705884,2,IL,41.2,58.8,0.0,"St. Clair County, IL",3228,40.0,0.0123915737298636,IL,105.33,False,Other
17167,85,19,0,66,0.49411764705882355,0.0,5,4.1776652253736474e-07,-3.159647909179921e-20,7.070588235294117,6,IL,22.4,77.6,0.0,"Sangamon County, IL",2245,49.0,0.021826280623608,IL,378.62,True,Target (High Risk + Weak Network)
17179,3,2,1,1,5.0,1.0,14,6.148067069685155e-07,-2.0417442794774816e-20,82.66666666666667,1,IL,66.7,33.3,33.3,"Tazewell County, IL",1496,29.0,0.0193850267379679,IL,20.05,True,Target (High Risk + Weak Network)
17197,44,7,1,37,1.1136363636363635,0.0,23,5.727099520277955e-05,-1.5485175438470218e-19,14.977272727272727,5,IL,15.9,84.1,2.3,"Will County, IL",7804,158.0,0.0202460276781137,IL,56.38,False,Other
17201,53,7,0,46,0.4528301886792453,0.0,10,0.0,-5.487181696423755e-20,5.811320754716981,5,IL,13.2,86.8,0.0,"Winnebago County, IL",3711,64.0,0.0172460253300997,IL,142.82,True,Target (High Risk + Weak Network)
18003,82,18,1,64,0.573170731707317,0.0,16,5.296952788841307e-05,5.5816902758287503e-08,11.304878048780488,6,IN,22.0,78.0,1.2,"Allen County, IN",5151,68.0,0.0132013201320132,IN,159.19,False,Other
18019,14,5,0,9,1.5714285714285714,0.0,8,8.39688909046481e-08,-3.502506662237083e-21,21.142857142857142,3,IN,35.7,64.3,0.0,"Clark County, IN",1448,15.0,0.0103591160220994,IN,96.69,False,Other
18035,15,8,1,7,13.066666666666666,1.0,177,0.00025918223930494424,8.258819368597801e-14,255.46666666666667,2,IN,53.3,46.7,6.7,"Delaware County, IN",1174,16.0,0.0136286201022146,IN,127.77,False,Other
18039,30,10,1,20,1.6666666666666667,0.0,25,5.699460857124655e-06,-1.828379721381727e-19,31.833333333333332,4,IN,33.3,66.7,3.3,"Elkhart County, IN",3126,48.0,0.0153550863723608,IN,95.97,False,Other
18057,106,23,3,83,3.3773584905660377,0.0,219,0.00011351280461933135,4.458988801859532e-09,65.26415094339623,6,IN,21.7,78.3,2.8,"Hamilton County, IN",3798,49.0,0.0129015271195365,IN,279.09,False,Other
18063,37,4,0,33,0.3783783783783784,0.0,6,8.666090380969926e-07,-3.3948001551868334e-20,4.918918918918919,4,IN,10.8,89.2,0.0,"Hendricks County, IN",1760,27.0,0.015340909090909,IN,210.23,False,Other
18081,11,3,0,8,0.7272727272727273,0.0,6,4.786095168883273e-06,3.4716388744940297e-12,9.818181818181818,3,IN,27.3,72.7,0.0,"Johnson County, IN",1871,25.0,0.0133618385889898,IN,58.79,False,Other
18089,92,34,1,58,1.1956521739130435,0.0,29,0.0005911172717442579,1.4735684058400524e-14,18.91304347826087,6,IN,37.0,63.0,1.1,"Lake County, IN",5657,65.0,0.0114901891461905,IN,162.63,False,Other
18091,17,6,0,11,1.1176470588235294,0.0,6,6.354724786313227e-07,2.686597708092696e-19,15.352941176470589,1,IN,35.3,64.7,0.0,"La Porte County, IN",1305,15.0,0.0114942528735632,IN,130.27,False,Other
18095,14,5,0,9,0.7857142857142857,0.0,5,0.0,9.953315101113118e-14,11.357142857142858,2,IN,35.7,64.3,0.0,"Madison County, IN",1506,14.0,0.0092961487383798,IN,92.96,False,Other
18097,268,46,5,222,1.2388059701492538,0.0,80,5.8708956620984414e-05,1.8072622703890955e-08,28.425373134328357,7,IN,17.2,82.8,1.9,"Marion County, IN",14294,200.0,0.01399188470687,IN,187.49,False,Other
18105,35,12,1,23,1.2,0.0,14,3.197882823128545e-05,1.7218020980192693e-08,21.228571428571428,3,IN,34.3,65.7,2.9,"Monroe County, IN",1301,0.0,0.0,IN,269.02,False,Other
18127,17,7,0,10,1.411764705882353,0.0,8,0.0,6.800635089721246e-21,20.41176470588235,1,IN,41.2,58.8,0.0,"Porter County, IN",1750,19.0,0.0108571428571428,IN,97.14,False,Other
18141,46,7,0,39,0.6304347826086957,0.0,9,5.970351800828989e-07,-5.437195948258153e-20,9.891304347826088,2,IN,15.2,84.8,0.0,"St. Joseph County, IN",3577,36.0,0.0100642996924797,IN,128.6,False,Other
18157,30,6,0,24,0.6666666666666666,0.0,5,0.0,-1.1973237448939205e-20,9.2,3,IN,20.0,80.0,0.0,"Tippecanoe County, IN",2359,30.0,0.0127172530733361,IN,127.17,False,Other
18163,20,4,0,16,0.45,0.0,3,3.1983460997680784e-06,7.354242100067127e-16,8.1,3,IN,20.0,80.0,0.0,"Vanderburgh County, IN",2269,25.0,0.0110180696342,IN,88.14,False,Other
18167,14,3,0,11,1.0714285714285714,0.0,10,5.676586573053883e-06,2.838211104973021e-16,15.428571428571429,4,IN,21.4,78.6,0.0,"Vigo County, IN",1288,0.0,0.0,IN,108.7,False,Other
19013,16,5,0,11,0.6875,0.0,5,0.0,-6.148070624112413e-20,12.5,2,IA,31.2,68.8,0.0,"Black Hawk County, IA",1671,23.0,0.0137642130460801,IA,95.75,False,Other
19103,121,17,3,104,0.9338842975206612,0.0,33,9.547901815604043e-09,1.3471826768359054e-19,16.68595041322314,7,IA,14.0,86.0,2.5,"Johnson County, IA",1857,42.0,0.0226171243941841,IA,651.59,True,Target (High Risk + Weak Network)
19113,33,10,1,23,1.5757575757575757,0.0,20,0.0,1.0000680113376276e-19,24.03030303030303,4,IA,30.3,69.7,3.0,"Linn County, IA",2800,23.0,0.0082142857142857,IA,117.86,False,Other
19153,83,13,2,70,1.2891566265060241,0.0,52,1.8094999464994172e-07,1.9457793937982872e-16,24.55421686746988,7,IA,15.7,84.3,2.4,"Polk County, IA",6921,132.0,0.0190723883831816,IA,119.92,False,Other
19163,28,9,1,19,1.7142857142857142,0.0,27,0.0,-2.7701525334540466e-19,27.392857142857142,3,IA,32.1,67.9,3.6,"Scott County, IA",2213,32.0,0.0144600090375056,IA,126.53,False,Other
19193,17,5,0,12,0.7058823529411765,0.0,5,0.0,2.220965739010492e-19,9.470588235294118,3,IA,29.4,70.6,0.0,"Woodbury County, IA",1549,30.0,0.0193673337637185,IA,109.75,False,Other
20045,9,4,0,5,0.7777777777777778,0.0,3,0.0006007006839762667,3.2280631140222137e-15,10.333333333333334,1,KS,44.4,55.6,0.0,"Douglas County, KS",1177,14.0,0.0118946474086661,KS,76.47,False,Other
20091,139,17,3,122,0.6834532374100719,0.0,20,5.971265789220144e-06,1.1345217637527122e-12,9.899280575539569,7,KS,12.2,87.8,2.2,"Johnson County, KS",7360,53.0,0.0072010869565217,KS,188.86,False,Other
20173,99,11,0,88,0.2828282828282828,0.0,9,2.6615008959675994e-09,-4.905989195859496e-20,5.313131313131313,7,KS,11.1,88.9,0.0,"Sedgwick County, KS",7309,85.0,0.0116294978793268,KS,135.45,False,Other
20177,19,4,0,15,0.3684210526315789,0.0,3,0.0,-3.6724627204546297e-20,5.105263157894737,4,KS,21.1,78.9,0.0,"Shawnee County, KS",2189,11.0,0.0050251256281407,KS,86.8,False,Other
20209,8,1,0,7,0.25,0.0,2,0.0,7.35264102732792e-21,3.0,1,KS,12.5,87.5,0.0,"Wyandotte County, KS",2695,18.0,0.0066790352504638,KS,29.68,False,Other
21015,18,2,0,16,0.1111111111111111,0.0,1,0.0,3.8791166359817114e-17,1.3888888888888888,3,KY,11.1,88.9,0.0,"Boone County, KY",1681,33.0,0.0196311719214753,KY,107.08,True,Target (High Risk + Weak Network)
21067,79,24,1,55,1.7848101265822784,0.0,36,8.99778137153042e-05,6.139136618545293e-09,32.58227848101266,6,KY,30.4,69.6,1.3,"Fayette County, KY",4090,44.0,0.0107579462102689,KY,193.15,False,Other
21093,17,7,0,10,1.1176470588235294,0.0,7,5.044435379154083e-06,9.478726711552132e-08,18.176470588235293,3,KY,41.2,58.8,0.0,"Hardin County, KY",1441,0.0,0.0,KY,117.97,False,Other
21111,221,51,5,170,1.009049773755656,0.0,38,8.993966993531054e-06,8.589126035769874e-10,20.592760180995477,7,KY,23.1,76.9,2.3,"Jefferson County, KY",9889,90.0,0.0091010213368389,KY,223.48,False,Other
21117,45,7,1,38,0.8444444444444444,0.0,17,2.3243296786157778e-05,1.2513633646162152e-16,16.8,4,KY,15.6,84.4,2.2,"Kenton County, KY",2329,56.0,0.0240446543580936,KY,193.22,False,Other
21227,30,10,0,20,0.7,0.0,7,6.041320410672266e-06,2.7906175630021132e-08,10.8,3,KY,33.3,66.7,0.0,"Warren County, KY",1640,0.0,0.0,KY,182.93,False,Other
22005,1,0,0,1,0.0,0.0,0,0.0,0.0,0.0,1,LA,0.0,100.0,0.0,"Ascension Parish, LA",1751,40.0,0.0228440890919474,LA,5.71,True,Target (High Risk + Weak Network)
22015,11,4,0,7,0.9090909090909091,0.0,6,3.6851550867243685e-09,-1.2272289323815982e-19,14.636363636363637,1,LA,36.4,63.6,0.0,"Bossier Parish, LA",1751,12.0,0.0068532267275842,LA,62.82,False,Other
22017,92,28,4,64,2.0543478260869565,0.0,28,3.2076137307296753e-06,4.950349531160404e-12,34.71739130434783,6,LA,30.4,69.6,4.3,"Caddo Parish, LA",3364,30.0,0.0089179548156956,LA,273.48,False,Other
22019,33,16,1,17,2.515151515151515,0.0,15,5.183784821990716e-06,2.100595436345255e-19,35.84848484848485,3,LA,48.5,51.5,3.0,"Calcasieu Parish, LA",3034,0.0,0.0,LA,108.77,False,Other
22033,127,21,0,106,0.6850393700787402,0.0,11,1.5959333052743325e-10,5.191809806510555e-20,10.417322834645669,6,LA,16.5,83.5,0.0,"East Baton Rouge Parish, LA",6125,117.0,0.0191020408163265,LA,207.35,False,Other
22051,128,22,1,106,0.46875,0.0,16,1.4844404486702755e-05,-4.6264252996778424e-20,6.7890625,6,LA,17.2,82.8,0.8,"Jefferson Parish, LA",5887,85.0,0.0144385935111262,LA,217.43,False,Other
22055,61,27,0,34,1.0491803278688525,0.0,10,4.1073540417789354e-05,1.0633976460663069e-19,18.62295081967213,7,LA,44.3,55.7,0.0,"Lafayette Parish, LA",3369,0.0,0.0,LA,181.06,False,Other
22071,133,22,0,111,0.48120300751879697,0.0,10,0.0,6.088407519362537e-15,7.12781954887218,7,LA,16.5,83.5,0.0,"Orleans Parish, LA",4835,70.0,0.014477766287487,LA,275.08,False,Other
22073,23,11,0,12,2.608695652173913,0.0,12,2.0268352976984027e-08,-5.907600267962914e-19,39.17391304347826,1,LA,47.8,52.2,0.0,"Ouachita Parish, LA",2224,0.0,0.0,LA,103.42,False,Other
22079,28,14,0,14,2.4642857142857144,0.5,8,8.324502115547012e-09,5.021287326550311e-06,39.357142857142854,4,LA,50.0,50.0,0.0,"Rapides Parish, LA",1840,0.0,0.0,LA,152.17,False,Other
22103,51,13,0,38,0.9607843137254902,0.0,12,2.1063190348630456e-07,2.8792196840648015e-12,14.431372549019608,5,LA,25.5,74.5,0.0,"St. Tammany Parish, LA",3089,20.0,0.0064745872450631,LA,165.1,False,Other
22105,20,9,0,11,1.7,0.0,8,0.0,-1.9687633621166482e-19,25.35,3,LA,45.0,55.0,0.0,"Tangipahoa Parish, LA",1984,19.0,0.0095766129032258,LA,100.81,False,Other
22109,16,7,3,9,5.9375,0.0,37,1.4567878702207266e-08,-3.353819839636636e-19,90.9375,3,LA,43.8,56.2,18.8,"Terrebonne Parish, LA",1570,0.0,0.0,LA,101.91,False,Other
23001,18,5,0,13,1.2222222222222223,0.0,7,5.6300980491622294e-09,6.077800187424543e-20,16.88888888888889,1,ME,27.8,72.2,0.0,"Androscoggin County, ME",1247,21.0,0.0168404170008019,ME,144.35,False,Other
23005,104,22,0,82,0.6634615384615384,0.0,8,4.87220023485193e-09,-1.5786665404418997e-19,9.528846153846153,6,ME,21.2,78.8,0.0,"Cumberland County, ME",2830,38.0,0.0134275618374558,ME,367.49,False,Other
23011,21,6,2,15,1.9523809523809523,0.0,19,1.2354043719304548e-07,-1.6610118548383412e-19,30.761904761904763,2,ME,28.6,71.4,9.5,"Kennebec County, ME",1164,14.0,0.0120274914089347,ME,180.41,False,Other
23019,20,7,0,13,0.85,0.0,6,5.067088244246007e-09,2.3001143756453355e-20,14.95,3,ME,35.0,65.0,0.0,"Penobscot County, ME",1483,19.0,0.0128118678354686,ME,134.86,False,Other
23031,23,10,0,13,1.1304347826086956,0.0,6,0.0,-8.722190446480217e-20,17.47826086956522,4,ME,43.5,56.5,0.0,"York County, ME",1898,28.0,0.0147523709167544,ME,121.18,False,Other
24003,101,13,0,88,0.43564356435643564,0.0,5,1.0562621375678754e-06,3.3207028771448643e-19,7.148514851485149,9,MD,12.9,87.1,0.0,"Anne Arundel County, MD",6967,55.0,0.0078943591215731,MD,144.97,False,Other
24005,206,25,4,181,0.7281553398058253,0.0,22,1.5295000945752498e-05,2.412191247735404e-20,10.563106796116505,7,MD,12.1,87.9,1.9,"Baltimore County, MD",9838,112.0,0.0113844277292132,MD,209.39,False,Other
24013,19,3,0,16,0.15789473684210525,0.0,1,0.0,1.0051436480997505e-19,2.3684210526315788,2,MD,15.8,84.2,0.0,"Carroll County, MD",1737,75.0,0.0431778929188255,MD,109.38,True,Target (High Risk + Weak Network)
24015,7,5,2,2,32.142857142857146,1.0,198,0.005755233845562086,1.0410288011126535e-14,689.7142857142857,1,MD,71.4,28.6,28.6,"Cecil County, MD",1106,23.0,0.0207956600361663,MD,63.29,False,Other
24017,12,1,0,11,0.16666666666666666,0.0,2,1.6890294147486687e-09,-7.302957156603088e-20,2.5,2,MD,8.3,91.7,0.0,"Charles County, MD",1812,16.0,0.0088300220750551,MD,66.23,False,Other
24021,31,5,0,26,0.8387096774193549,0.0,12,0.0,5.1710849341859314e-20,11.741935483870968,4,MD,16.1,83.9,0.0,"Frederick County, MD",2839,28.0,0.0098626276858048,MD,109.19,False,Other
24025,20,4,0,16,0.75,0.0,11,3.151728887921e-05,-1.877102071201629e-19,11.15,4,MD,20.0,80.0,0.0,"Harford County, MD",2699,24.0,0.0088921822897369,MD,74.1,False,Other
24027,85,9,1,76,0.611764705882353,0.0,30,0.00010736871463591302,1.9464497540657827e-15,8.847058823529412,4,MD,10.6,89.4,1.2,"Howard County, MD",3569,61.0,0.0170916223031661,MD,238.16,True,Target (High Risk + Weak Network)
24031,309,32,3,277,0.5469255663430421,0.0,28,1.0350634627081161e-07,1.1539701593777728e-15,8.783171521035598,8,MD,10.4,89.6,1.0,"Montgomery County, MD",13123,152.0,0.0115827173664558,MD,235.46,False,Other
24033,107,13,0,94,0.37383177570093457,0.0,8,7.969061773287083e-07,-6.309288020940524e-21,5.738317757009346,5,MD,12.1,87.9,0.0,"Prince George's County, MD",12296,148.0,0.0120364346128822,MD,87.02,False,Other
24037,10,5,0,5,2.8,0.5,9,0.00011753415207822,2.4904479258612587e-20,43.4,2,MD,50.0,50.0,0.0,"St. Mary's County, MD",1425,24.0,0.0168421052631578,MD,70.18,False,Other
24043,25,7,1,18,1.52,0.0,17,3.838015319721695e-06,7.876615802646503e-20,22.08,4,MD,28.0,72.0,4.0,"Washington County, MD",1694,30.0,0.0177095631641086,MD,147.58,False,Other
24510,210,33,4,177,1.3952380952380952,0.0,87,3.253950234981092e-05,1.685548525610937e-16,22.176190476190477,7,MD,15.7,84.3,1.9,"Baltimore city, MD",8504,129.0,0.0151693320790216,MD,246.94,False,Other
25001,32,16,6,16,6.65625,0.5,44,3.730643719826122e-07,-1.2719522612285304e-19,104.5625,3,MA,50.0,50.0,18.8,"Barnstable County, MA",1601,0.0,0.0,MA,199.88,False,Other
25003,20,11,3,9,4.35,1.5,20,4.7630629495912455e-08,-4.790595810662655e-19,72.4,2,MA,55.0,45.0,15.0,"Berkshire County, MA",1027,12.0,0.0116845180136319,MA,194.74,False,Other
25005,65,38,4,27,4.846153846153846,1.0,35,7.820466040965527e-07,-3.7979065107524684e-19,73.06153846153846,5,MA,58.5,41.5,6.2,"Bristol County, MA",5643,55.0,0.0097465886939571,MA,115.19,False,Other
25009,91,35,3,56,2.0,0.0,24,1.2106109049827537e-05,3.563715214060755e-09,28.835164835164836,6,MA,38.5,61.5,3.3,"Essex County, MA",8386,75.0,0.0089434772239446,MA,108.51,False,Other
25013,103,42,6,61,2.4757281553398056,0.0,30,6.037214265377377e-07,-2.6969180223809823e-20,39.24271844660194,8,MA,40.8,59.2,5.8,"Hampden County, MA",4956,63.0,0.0127118644067796,MA,207.83,False,Other
25015,21,9,0,12,1.9047619047619047,0.0,9,1.2547075652418681e-08,2.618992256098233e-19,28.238095238095237,2,MA,42.9,57.1,0.0,"Hampshire County, MA",1009,21.0,0.020812685827552,MA,208.13,False,Other
25017,235,42,3,193,1.4340425531914893,0.0,177,2.2976549927951248e-07,9.237058514150858e-20,30.88936170212766,8,MA,17.9,82.1,1.3,"Middlesex County, MA",17198,217.0,0.0126177462495639,MA,136.64,False,Other
25021,208,29,1,179,0.5192307692307693,0.0,22,1.1030661331704768e-07,-2.4481361473595936e-20,7.225961538461538,7,MA,13.9,86.1,0.5,"Norfolk County, MA",7341,123.0,0.0167552104617899,MA,283.34,False,Other
25023,54,19,1,35,1.6296296296296295,0.0,15,4.841884322279517e-08,-2.5426336439157965e-20,22.833333333333332,4,MA,35.2,64.8,1.9,"Plymouth County, MA",5135,91.0,0.0177215189873417,MA,105.16,False,Other
25025,496,46,2,450,0.5060483870967742,0.0,24,5.859842372781268e-08,-1.9097430522301288e-20,7.008064516129032,9,MA,9.3,90.7,0.4,"Suffolk County, MA",9384,188.0,0.0200341005967604,MA,528.56,True,Target (High Risk + Weak Network)
25027,189,44,0,145,0.7037037037037037,0.0,9,1.9764325151630451e-07,1.9270337823594934e-13,10.925925925925926,8,MA,23.3,76.7,0.0,"Worcester County, MA",8678,225.0,0.0259276330951832,MA,217.79,False,Other
