Rating Period,Calendar Year,Model,County,Health Plan,Brand,Category of Aid,Lower Bound,Midpoint,Upper Bound
1/22-12/22,2022,GMC,San Diego,Molina Healthcare,Molina Healthcare,Behavioral Health Treatment 7-20,2009.17,2076.15,2145.8
1/22-12/22,2022,GMC,San Diego,Aetna Better Health,Aetna Better Health,Child,78.63,82.36,86.31
1/22-12/22,2022,GMC,San Diego,Aetna Better Health,Aetna Better Health,Adult,216.92,224.97,233.42
1/22-12/22,2022,GMC,San Diego,Aetna Better Health,Aetna Better Health,ACA Optional Expansion,289.09,299.29,309.97
1/22-12/22,2022,GMC,San Diego,Aetna Better Health,Aetna Better Health,SPD,724.31,747.44,771.59
1/22-12/22,2022,GMC,San Diego,Aetna Better Health,Aetna Better Health,SPD/Full-Dual (Non-CCI),157.67,163.57,169.77
1/22-12/22,2022,GMC,San Diego,Aetna Better Health,Aetna Better Health,Maternity,7742.95,7980.94,8227.97
1/22-12/22,2022,GMC,San Diego,Aetna Better Health,Aetna Better Health,Behavioral Health Treatment 0-6,2478.57,2561.2,2647.12
1/22-12/22,2022,GMC,San Diego,Aetna Better Health,Aetna Better Health,Behavioral Health Treatment 7-20,2008.65,2075.62,2145.25
1/22-12/22,2022,GMC,San Diego,United Healthcare,UnitedHealthcare,Child,83.96,87.95,92.19
1/22-12/22,2022,GMC,San Diego,United Healthcare,UnitedHealthcare,Adult,250.53,259.75,269.42
1/22-12/22,2022,GMC,San Diego,United Healthcare,UnitedHealthcare,ACA Optional Expansion,291.1,301.43,312.25
1/22-12/22,2022,GMC,San Diego,United Healthcare,UnitedHealthcare,SPD,751.33,775.47,800.67
1/22-12/22,2022,GMC,San Diego,United Healthcare,UnitedHealthcare,SPD/Full-Dual (Non-CCI),160.06,166.11,172.48
1/22-12/22,2022,GMC,San Diego,United Healthcare,UnitedHealthcare,Maternity,7742.95,7980.94,8227.97
1/22-12/22,2022,GMC,San Diego,United Healthcare,UnitedHealthcare,Behavioral Health Treatment 0-6,2478.57,2561.2,2647.12
1/22-12/22,2022,GMC,San Diego,United Healthcare,UnitedHealthcare,Behavioral Health Treatment 7-20,2008.65,2075.62,2145.25
1/23-12/23,2023,GMC,Sacramento,Anthem Blue Cross,Anthem Blue Cross,Child - SIS,76.37,80.23,84.33
1/23-12/23,2023,GMC,Sacramento,Anthem Blue Cross,Anthem Blue Cross,Adult - SIS,247.58,256.26,265.35
1/23-12/23,2023,GMC,Sacramento,Anthem Blue Cross,Anthem Blue Cross,ACA Optional Expansion - SIS,312.08,322.65,333.72
1/23-12/23,2023,GMC,Sacramento,Anthem Blue Cross,Anthem Blue Cross,SPD - SIS,749.7,774.01,799.36
1/23-12/23,2023,GMC,Sacramento,Anthem Blue Cross,Anthem Blue Cross,SPD/Full-Dual - SIS,204.3,210.37,216.74
1/23-12/23,2023,GMC,Sacramento,Anthem Blue Cross,Anthem Blue Cross,LTC - SIS,9933.55,10068.7,10207.68
1/23-12/23,2023,GMC,Sacramento,Anthem Blue Cross,Anthem Blue Cross,LTC/Full-Dual - SIS,7694.75,7783.84,7875.12
1/23-12/23,2023,GMC,Sacramento,Anthem Blue Cross,Anthem Blue Cross,Maternity - SIS,10132.48,10353.29,10581.35
1/23-12/23,2023,GMC,Sacramento,Anthem Blue Cross,Anthem Blue Cross,Child - UIS Federally Eligible,25.39,26.91,28.53
1/23-12/23,2023,GMC,Sacramento,Anthem Blue Cross,Anthem Blue Cross,Adult - UIS Federally Eligible,220.43,227.64,235.17
1/23-12/23,2023,GMC,Sacramento,Anthem Blue Cross,Anthem Blue Cross,ACA Optional Expansion - UIS Federally Eligible,241.61,249.44,257.61
1/23-12/23,2023,GMC,Sacramento,Anthem Blue Cross,Anthem Blue Cross,SPD - UIS Federally Eligible,661.53,681.62,702.55
1/23-12/23,2023,GMC,Sacramento,Anthem Blue Cross,Anthem Blue Cross,SPD/Full-Dual - UIS Federally Eligible,109.91,113.75,117.78
1/23-12/23,2023,GMC,Sacramento,Anthem Blue Cross,Anthem Blue Cross,LTC - UIS Federally Eligible,1569.41,1605.74,1643.44
1/23-12/23,2023,GMC,Sacramento,Anthem Blue Cross,Anthem Blue Cross,LTC/Full-Dual - UIS Federally Eligible,147.39,151.44,155.69
1/23-12/23,2023,GMC,Sacramento,Anthem Blue Cross,Anthem Blue Cross,Maternity - UIS Federally Eligible,10132.48,10353.29,10581.35
1/23-12/23,2023,GMC,Sacramento,Anthem Blue Cross,Anthem Blue Cross,Child - UIS State-Only,43.62,45.55,47.57
1/23-12/23,2023,GMC,Sacramento,Anthem Blue Cross,Anthem Blue Cross,Adult - UIS State-Only,170.36,175.94,181.77
1/23-12/23,2023,GMC,Sacramento,Anthem Blue Cross,Anthem Blue Cross,ACA Optional Expansion - UIS State-Only,217.05,223.89,231.04
1/23-12/23,2023,GMC,Sacramento,Anthem Blue Cross,Anthem Blue Cross,SPD - UIS State-Only,452.9,465.68,479.0
1/23-12/23,2023,GMC,Sacramento,Anthem Blue Cross,Anthem Blue Cross,SPD/Full-Dual - UIS State-Only,225.74,230.78,236.04
1/23-12/23,2023,GMC,Sacramento,Anthem Blue Cross,Anthem Blue Cross,LTC - UIS State-Only,8370.48,8469.48,8570.95
1/23-12/23,2023,GMC,Sacramento,Anthem Blue Cross,Anthem Blue Cross,LTC/Full-Dual - UIS State-Only,7547.37,7632.39,7719.43
1/23-12/23,2023,GMC,Sacramento,Aetna Better Health,Aetna Better Health,Child - SIS,78.01,81.82,85.84
1/23-12/23,2023,GMC,Sacramento,Aetna Better Health,Aetna Better Health,Adult - SIS,224.16,232.25,240.74
1/23-12/23,2023,GMC,Sacramento,Aetna Better Health,Aetna Better Health,ACA Optional Expansion - SIS,289.92,299.84,310.24
1/23-12/23,2023,GMC,Sacramento,Aetna Better Health,Aetna Better Health,SPD - SIS,1085.44,1113.94,1143.6
1/23-12/23,2023,GMC,Sacramento,Aetna Better Health,Aetna Better Health,SPD/Full-Dual - SIS,248.59,255.4,262.54
1/23-12/23,2023,GMC,Sacramento,Aetna Better Health,Aetna Better Health,LTC - SIS,9932.61,10068.43,10208.14
1/23-12/23,2023,GMC,Sacramento,Aetna Better Health,Aetna Better Health,LTC/Full-Dual - SIS,7694.64,7783.99,7875.57
1/23-12/23,2023,GMC,Sacramento,Aetna Better Health,Aetna Better Health,Maternity - SIS,10132.48,10353.29,10581.35
1/23-12/23,2023,GMC,Sacramento,Aetna Better Health,Aetna Better Health,Child - UIS Federally Eligible,28.47,30.12,31.89
1/23-12/23,2023,GMC,Sacramento,Aetna Better Health,Aetna Better Health,Adult - UIS Federally Eligible,179.67,185.8,192.21
1/23-12/23,2023,GMC,Sacramento,Aetna Better Health,Aetna Better Health,ACA Optional Expansion - UIS Federally Eligible,235.58,243.35,251.47
1/23-12/23,2023,GMC,Sacramento,Aetna Better Health,Aetna Better Health,SPD - UIS Federally Eligible,662.21,682.61,703.86
1/23-12/23,2023,GMC,Sacramento,Aetna Better Health,Aetna Better Health,SPD/Full-Dual - UIS Federally Eligible,120.67,124.91,129.35
1/23-12/23,2023,GMC,Sacramento,Aetna Better Health,Aetna Better Health,LTC - UIS Federally Eligible,1567.22,1603.9,1641.98
1/23-12/23,2023,GMC,Sacramento,Aetna Better Health,Aetna Better Health,LTC/Full-Dual - UIS Federally Eligible,146.38,150.49,154.78
1/23-12/23,2023,GMC,Sacramento,Aetna Better Health,Aetna Better Health,Maternity - UIS Federally Eligible,10132.48,10353.29,10581.35
1/23-12/23,2023,GMC,Sacramento,Aetna Better Health,Aetna Better Health,Child - UIS State-Only,45.35,47.37,49.51
1/23-12/23,2023,GMC,Sacramento,Aetna Better Health,Aetna Better Health,Adult - UIS State-Only,135.39,140.04,144.9
1/23-12/23,2023,GMC,Sacramento,Aetna Better Health,Aetna Better Health,ACA Optional Expansion - UIS State-Only,207.21,213.87,220.82
1/23-12/23,2023,GMC,Sacramento,Aetna Better Health,Aetna Better Health,SPD - UIS State-Only,453.84,466.73,480.16
1/23-12/23,2023,GMC,Sacramento,Aetna Better Health,Aetna Better Health,SPD/Full-Dual - UIS State-Only,233.44,238.76,244.31
1/23-12/23,2023,GMC,Sacramento,Aetna Better Health,Aetna Better Health,LTC - UIS State-Only,8371.73,8471.07,8572.9
1/23-12/23,2023,GMC,Sacramento,Aetna Better Health,Aetna Better Health,LTC/Full-Dual - UIS State-Only,7548.26,7633.51,7720.78
1/23-12/23,2023,GMC,Sacramento,Health Net of California,Health Net,Child - SIS,73.31,77.07,81.06
1/23-12/23,2023,GMC,Sacramento,Health Net of California,Health Net,Adult - SIS,249.21,257.96,267.14
1/23-12/23,2023,GMC,Sacramento,Health Net of California,Health Net,ACA Optional Expansion - SIS,306.46,316.89,327.8
1/23-12/23,2023,GMC,Sacramento,Health Net of California,Health Net,SPD - SIS,861.82,889.72,918.83
1/23-12/23,2023,GMC,Sacramento,Health Net of California,Health Net,SPD/Full-Dual - SIS,218.09,224.61,231.45
1/23-12/23,2023,GMC,Sacramento,Health Net of California,Health Net,LTC - SIS,9934.41,10069.82,10209.09
1/23-12/23,2023,GMC,Sacramento,Health Net of California,Health Net,LTC/Full-Dual - SIS,7695.31,7784.55,7875.99
1/23-12/23,2023,GMC,Sacramento,Health Net of California,Health Net,Maternity - SIS,10132.48,10353.29,10581.35
1/23-12/23,2023,GMC,Sacramento,Health Net of California,Health Net,Child - UIS Federally Eligible,26.68,28.35,30.14
1/23-12/23,2023,GMC,Sacramento,Health Net of California,Health Net,Adult - UIS Federally Eligible,213.9,221.05,228.53
1/23-12/23,2023,GMC,Sacramento,Health Net of California,Health Net,ACA Optional Expansion - UIS Federally Eligible,331.54,342.14,353.2
1/23-12/23,2023,GMC,Sacramento,Health Net of California,Health Net,SPD - UIS Federally Eligible,776.09,799.71,824.33
1/23-12/23,2023,GMC,Sacramento,Health Net of California,Health Net,SPD/Full-Dual - UIS Federally Eligible,128.87,133.37,138.1
1/23-12/23,2023,GMC,Sacramento,Health Net of California,Health Net,LTC - UIS Federally Eligible,1570.23,1606.79,1644.75
1/23-12/23,2023,GMC,Sacramento,Health Net of California,Health Net,LTC/Full-Dual - UIS Federally Eligible,148.0,152.2,156.6
1/23-12/23,2023,GMC,Sacramento,Health Net of California,Health Net,Maternity - UIS Federally Eligible,10132.48,10353.29,10581.35
1/23-12/23,2023,GMC,Sacramento,Health Net of California,Health Net,Child - UIS State-Only,34.34,35.96,37.68
1/23-12/23,2023,GMC,Sacramento,Health Net of California,Health Net,Adult - UIS State-Only,135.57,140.12,144.88
1/23-12/23,2023,GMC,Sacramento,Health Net of California,Health Net,ACA Optional Expansion - UIS State-Only,231.45,238.71,246.29
1/23-12/23,2023,GMC,Sacramento,Health Net of California,Health Net,SPD - UIS State-Only,491.81,505.67,520.1
1/23-12/23,2023,GMC,Sacramento,Health Net of California,Health Net,SPD/Full-Dual - UIS State-Only,237.3,242.62,248.15
1/23-12/23,2023,GMC,Sacramento,Health Net of California,Health Net,LTC - UIS State-Only,8370.51,8469.55,8571.06
1/23-12/23,2023,GMC,Sacramento,Health Net of California,Health Net,LTC/Full-Dual - UIS State-Only,7547.31,7632.35,7719.39
1/23-12/23,2023,GMC,Sacramento,Kaiser Foundation HP,Kaiser Permanente,Child - SIS,82.6,86.77,91.18
1/23-12/23,2023,GMC,Sacramento,Kaiser Foundation HP,Kaiser Permanente,Adult - SIS,278.15,287.81,297.94
1/23-12/23,2023,GMC,Sacramento,Kaiser Foundation HP,Kaiser Permanente,ACA Optional Expansion - SIS,336.35,347.68,359.54
1/23-12/23,2023,GMC,Sacramento,Kaiser Foundation HP,Kaiser Permanente,SPD - SIS,647.34,668.68,690.96
1/23-12/23,2023,GMC,Sacramento,Kaiser Foundation HP,Kaiser Permanente,SPD/Full-Dual - SIS,195.79,201.88,208.27
1/23-12/23,2023,GMC,Sacramento,Kaiser Foundation HP,Kaiser Permanente,LTC - SIS,9937.83,10073.22,10212.46
1/23-12/23,2023,GMC,Sacramento,Kaiser Foundation HP,Kaiser Permanente,LTC/Full-Dual - SIS,7696.24,7785.44,7876.85
1/23-12/23,2023,GMC,Sacramento,Kaiser Foundation HP,Kaiser Permanente,Maternity - SIS,10132.48,10353.29,10581.35
1/23-12/23,2023,GMC,Sacramento,Kaiser Foundation HP,Kaiser Permanente,Child - UIS Federally Eligible,29.63,31.32,33.12
1/23-12/23,2023,GMC,Sacramento,Kaiser Foundation HP,Kaiser Permanente,Adult - UIS Federally Eligible,250.53,258.67,267.17
1/23-12/23,2023,GMC,Sacramento,Kaiser Foundation HP,Kaiser Permanente,ACA Optional Expansion - UIS Federally Eligible,296.12,305.59,315.48
1/23-12/23,2023,GMC,Sacramento,Kaiser Foundation HP,Kaiser Permanente,SPD - UIS Federally Eligible,591.08,609.18,628.04
1/23-12/23,2023,GMC,Sacramento,Kaiser Foundation HP,Kaiser Permanente,SPD/Full-Dual - UIS Federally Eligible,122.52,126.77,131.22
1/23-12/23,2023,GMC,Sacramento,Kaiser Foundation HP,Kaiser Permanente,LTC - UIS Federally Eligible,1573.53,1610.06,1647.98
1/23-12/23,2023,GMC,Sacramento,Kaiser Foundation HP,Kaiser Permanente,LTC/Full-Dual - UIS Federally Eligible,148.75,152.9,157.24
1/23-12/23,2023,GMC,Sacramento,Kaiser Foundation HP,Kaiser Permanente,Maternity - UIS Federally Eligible,10132.48,10353.29,10581.35
1/23-12/23,2023,GMC,Sacramento,Kaiser Foundation HP,Kaiser Permanente,Child - UIS State-Only,55.67,57.94,60.35
1/23-12/23,2023,GMC,Sacramento,Kaiser Foundation HP,Kaiser Permanente,Adult - UIS State-Only,176.02,181.77,187.78
1/23-12/23,2023,GMC,Sacramento,Kaiser Foundation HP,Kaiser Permanente,ACA Optional Expansion - UIS State-Only,243.24,250.88,258.85
1/23-12/23,2023,GMC,Sacramento,Kaiser Foundation HP,Kaiser Permanente,SPD - UIS State-Only,422.41,434.18,446.43
1/23-12/23,2023,GMC,Sacramento,Kaiser Foundation HP,Kaiser Permanente,SPD/Full-Dual - UIS State-Only,232.58,237.67,242.98
1/23-12/23,2023,GMC,Sacramento,Kaiser Foundation HP,Kaiser Permanente,LTC - UIS State-Only,8370.63,8469.68,8571.19
1/23-12/23,2023,GMC,Sacramento,Kaiser Foundation HP,Kaiser Permanente,LTC/Full-Dual - UIS State-Only,7547.49,7632.54,7719.61
1/23-12/23,2023,GMC,Sacramento,Molina Healthcare,Molina Healthcare,Child - SIS,76.96,80.78,84.82
1/23-12/23,2023,GMC,Sacramento,Molina Healthcare,Molina Healthcare,Adult - SIS,230.34,238.49,247.03
1/23-12/23,2023,GMC,Sacramento,Molina Healthcare,Molina Healthcare,ACA Optional Expansion - SIS,301.03,311.27,322.0
1/23-12/23,2023,GMC,Sacramento,Molina Healthcare,Molina Healthcare,SPD - SIS,790.85,816.42,843.09
1/23-12/23,2023,GMC,Sacramento,Molina Healthcare,Molina Healthcare,SPD/Full-Dual - SIS,220.17,226.59,233.33
1/23-12/23,2023,GMC,Sacramento,Molina Healthcare,Molina Healthcare,LTC - SIS,9934.68,10070.31,10209.8
1/23-12/23,2023,GMC,Sacramento,Molina Healthcare,Molina Healthcare,LTC/Full-Dual - SIS,7695.83,7785.21,7876.81
1/23-12/23,2023,GMC,Sacramento,Molina Healthcare,Molina Healthcare,Maternity - SIS,10132.48,10353.29,10581.35
1/23-12/23,2023,GMC,Sacramento,Molina Healthcare,Molina Healthcare,Child - UIS Federally Eligible,30.73,32.53,34.45
1/23-12/23,2023,GMC,Sacramento,Molina Healthcare,Molina Healthcare,Adult - UIS Federally Eligible,170.05,175.93,182.1
1/23-12/23,2023,GMC,Sacramento,Molina Healthcare,Molina Healthcare,ACA Optional Expansion - UIS Federally Eligible,241.69,249.67,258.02
1/23-12/23,2023,GMC,Sacramento,Molina Healthcare,Molina Healthcare,SPD - UIS Federally Eligible,808.95,833.59,859.26
1/23-12/23,2023,GMC,Sacramento,Molina Healthcare,Molina Healthcare,SPD/Full-Dual - UIS Federally Eligible,107.55,111.47,115.6
1/23-12/23,2023,GMC,Sacramento,Molina Healthcare,Molina Healthcare,LTC - UIS Federally Eligible,1569.69,1606.3,1644.31
1/23-12/23,2023,GMC,Sacramento,Molina Healthcare,Molina Healthcare,LTC/Full-Dual - UIS Federally Eligible,147.76,151.96,156.37
1/23-12/23,2023,GMC,Sacramento,Molina Healthcare,Molina Healthcare,Maternity - UIS Federally Eligible,10132.48,10353.29,10581.35
1/23-12/23,2023,GMC,Sacramento,Molina Healthcare,Molina Healthcare,Child - UIS State-Only,46.12,48.18,50.36
1/23-12/23,2023,GMC,Sacramento,Molina Healthcare,Molina Healthcare,Adult - UIS State-Only,128.72,133.19,137.87
1/23-12/23,2023,GMC,Sacramento,Molina Healthcare,Molina Healthcare,ACA Optional Expansion - UIS State-Only,194.32,200.5,206.95
1/23-12/23,2023,GMC,Sacramento,Molina Healthcare,Molina Healthcare,SPD - UIS State-Only,492.88,506.59,520.88
1/23-12/23,2023,GMC,Sacramento,Molina Healthcare,Molina Healthcare,SPD/Full-Dual - UIS State-Only,220.47,225.41,230.55
1/23-12/23,2023,GMC,Sacramento,Molina Healthcare,Molina Healthcare,LTC - UIS State-Only,8371.33,8470.54,8572.21
1/23-12/23,2023,GMC,Sacramento,Molina Healthcare,Molina Healthcare,LTC/Full-Dual - UIS State-Only,7548.07,7633.25,7720.44
1/23-12/23,2023,GMC,San Diego,Blue Shield of California,Blue Shield Promise,Child - SIS,90.32,94.89,99.73
1/23-12/23,2023,GMC,San Diego,Blue Shield of California,Blue Shield Promise,Adult - SIS,261.56,271.08,281.07
1/23-12/23,2023,GMC,San Diego,Blue Shield of California,Blue Shield Promise,ACA Optional Expansion - SIS,344.12,356.34,369.13
1/23-12/23,2023,GMC,San Diego,Blue Shield of California,Blue Shield Promise,SPD - SIS,1015.37,1050.05,1086.21
1/23-12/23,2023,GMC,San Diego,Blue Shield of California,Blue Shield Promise,SPD/Full-Dual - SIS,304.42,312.87,321.73
1/23-12/23,2023,GMC,San Diego,Blue Shield of California,Blue Shield Promise,LTC - SIS,12714.92,12887.35,13064.68
1/23-12/23,2023,GMC,San Diego,Blue Shield of California,Blue Shield Promise,LTC/Full-Dual - SIS,8503.53,8614.79,8729.15
1/23-12/23,2023,GMC,San Diego,Blue Shield of California,Blue Shield Promise,Maternity - SIS,7395.42,7556.66,7723.19
1/23-12/23,2023,GMC,San Diego,Blue Shield of California,Blue Shield Promise,Child - UIS Federally Eligible,40.97,43.17,45.51
1/23-12/23,2023,GMC,San Diego,Blue Shield of California,Blue Shield Promise,Adult - UIS Federally Eligible,188.05,194.67,201.6
1/23-12/23,2023,GMC,San Diego,Blue Shield of California,Blue Shield Promise,ACA Optional Expansion - UIS Federally Eligible,348.5,359.94,371.88
1/23-12/23,2023,GMC,San Diego,Blue Shield of California,Blue Shield Promise,SPD - UIS Federally Eligible,1052.71,1085.32,1119.3
1/23-12/23,2023,GMC,San Diego,Blue Shield of California,Blue Shield Promise,SPD/Full-Dual - UIS Federally Eligible,134.94,139.76,144.81
1/23-12/23,2023,GMC,San Diego,Blue Shield of California,Blue Shield Promise,LTC - UIS Federally Eligible,1185.3,1221.83,1259.88
1/23-12/23,2023,GMC,San Diego,Blue Shield of California,Blue Shield Promise,LTC/Full-Dual - UIS Federally Eligible,248.03,255.41,263.12
1/23-12/23,2023,GMC,San Diego,Blue Shield of California,Blue Shield Promise,Maternity - UIS Federally Eligible,7395.42,7556.66,7723.19
1/23-12/23,2023,GMC,San Diego,Blue Shield of California,Blue Shield Promise,Child - UIS State-Only,63.98,67.01,70.2
1/23-12/23,2023,GMC,San Diego,Blue Shield of California,Blue Shield Promise,Adult - UIS State-Only,166.92,172.84,179.03
1/23-12/23,2023,GMC,San Diego,Blue Shield of California,Blue Shield Promise,ACA Optional Expansion - UIS State-Only,413.86,425.7,438.04
1/23-12/23,2023,GMC,San Diego,Blue Shield of California,Blue Shield Promise,SPD - UIS State-Only,1038.3,1064.45,1091.65
1/23-12/23,2023,GMC,San Diego,Blue Shield of California,Blue Shield Promise,SPD/Full-Dual - UIS State-Only,310.64,317.94,325.55
1/23-12/23,2023,GMC,San Diego,Blue Shield of California,Blue Shield Promise,LTC - UIS State-Only,11538.63,11674.8,11814.37
1/23-12/23,2023,GMC,San Diego,Blue Shield of California,Blue Shield Promise,LTC/Full-Dual - UIS State-Only,8255.5,8359.38,8466.02
1/23-12/23,2023,GMC,San Diego,Community Health Group,Community Health Group,Child - SIS,86.04,90.42,95.06
1/23-12/23,2023,GMC,San Diego,Community Health Group,Community Health Group,Adult - SIS,282.36,292.47,303.08
1/23-12/23,2023,GMC,San Diego,Community Health Group,Community Health Group,ACA Optional Expansion - SIS,344.41,356.48,369.11
1/23-12/23,2023,GMC,San Diego,Community Health Group,Community Health Group,SPD - SIS,905.5,935.99,967.79
1/23-12/23,2023,GMC,San Diego,Community Health Group,Community Health Group,SPD/Full-Dual - SIS,296.17,303.96,312.12
1/23-12/23,2023,GMC,San Diego,Community Health Group,Community Health Group,LTC - SIS,12892.5,13074.58,13261.97
1/23-12/23,2023,GMC,San Diego,Community Health Group,Community Health Group,LTC/Full-Dual - SIS,7426.09,7515.37,7606.94
1/23-12/23,2023,GMC,San Diego,Community Health Group,Community Health Group,Maternity - SIS,7395.42,7556.66,7723.19
1/23-12/23,2023,GMC,San Diego,Community Health Group,Community Health Group,Child - UIS Federally Eligible,25.27,26.79,28.4
1/23-12/23,2023,GMC,San Diego,Community Health Group,Community Health Group,Adult - UIS Federally Eligible,179.21,185.26,191.59
1/23-12/23,2023,GMC,San Diego,Community Health Group,Community Health Group,ACA Optional Expansion - UIS Federally Eligible,284.03,293.16,302.69
1/23-12/23,2023,GMC,San Diego,Community Health Group,Community Health Group,SPD - UIS Federally Eligible,875.84,902.41,930.08
1/23-12/23,2023,GMC,San Diego,Community Health Group,Community Health Group,SPD/Full-Dual - UIS Federally Eligible,125.42,129.72,134.23
1/23-12/23,2023,GMC,San Diego,Community Health Group,Community Health Group,LTC - UIS Federally Eligible,1457.52,1501.17,1546.6
1/23-12/23,2023,GMC,San Diego,Community Health Group,Community Health Group,LTC/Full-Dual - UIS Federally Eligible,148.92,153.44,158.17
1/23-12/23,2023,GMC,San Diego,Community Health Group,Community Health Group,Maternity - UIS Federally Eligible,7395.42,7556.66,7723.19
1/23-12/23,2023,GMC,San Diego,Community Health Group,Community Health Group,Child - UIS State-Only,45.11,47.31,49.63
1/23-12/23,2023,GMC,San Diego,Community Health Group,Community Health Group,Adult - UIS State-Only,185.12,191.25,197.66
1/23-12/23,2023,GMC,San Diego,Community Health Group,Community Health Group,ACA Optional Expansion - UIS State-Only,319.2,328.44,338.09
1/23-12/23,2023,GMC,San Diego,Community Health Group,Community Health Group,SPD - UIS State-Only,960.53,983.46,1007.28
1/23-12/23,2023,GMC,San Diego,Community Health Group,Community Health Group,SPD/Full-Dual - UIS State-Only,299.34,306.13,313.22
1/23-12/23,2023,GMC,San Diego,Community Health Group,Community Health Group,LTC - UIS State-Only,10434.22,10562.69,10694.48
1/23-12/23,2023,GMC,San Diego,Community Health Group,Community Health Group,LTC/Full-Dual - UIS State-Only,7277.17,7361.93,7448.77
1/23-12/23,2023,GMC,San Diego,Kaiser Foundation HP,Kaiser Permanente,Child - SIS,92.4,96.97,101.8
1/23-12/23,2023,GMC,San Diego,Kaiser Foundation HP,Kaiser Permanente,Adult - SIS,249.24,258.17,267.52
1/23-12/23,2023,GMC,San Diego,Kaiser Foundation HP,Kaiser Permanente,ACA Optional Expansion - SIS,293.34,303.62,314.39
1/23-12/23,2023,GMC,San Diego,Kaiser Foundation HP,Kaiser Permanente,SPD - SIS,623.95,645.57,668.12
1/23-12/23,2023,GMC,San Diego,Kaiser Foundation HP,Kaiser Permanente,SPD/Full-Dual - SIS,230.14,236.3,242.76
1/23-12/23,2023,GMC,San Diego,Kaiser Foundation HP,Kaiser Permanente,LTC - SIS,11655.38,11821.23,11991.95
1/23-12/23,2023,GMC,San Diego,Kaiser Foundation HP,Kaiser Permanente,LTC/Full-Dual - SIS,7906.76,8003.73,8103.24
1/23-12/23,2023,GMC,San Diego,Kaiser Foundation HP,Kaiser Permanente,Maternity - SIS,7395.42,7556.66,7723.19
1/23-12/23,2023,GMC,San Diego,Kaiser Foundation HP,Kaiser Permanente,Child - UIS Federally Eligible,30.95,32.56,34.26
1/23-12/23,2023,GMC,San Diego,Kaiser Foundation HP,Kaiser Permanente,Adult - UIS Federally Eligible,192.27,198.65,205.32
1/23-12/23,2023,GMC,San Diego,Kaiser Foundation HP,Kaiser Permanente,ACA Optional Expansion - UIS Federally Eligible,268.34,276.97,285.99
1/23-12/23,2023,GMC,San Diego,Kaiser Foundation HP,Kaiser Permanente,SPD - UIS Federally Eligible,566.66,584.15,602.37
1/23-12/23,2023,GMC,San Diego,Kaiser Foundation HP,Kaiser Permanente,SPD/Full-Dual - UIS Federally Eligible,93.46,96.81,100.32
1/23-12/23,2023,GMC,San Diego,Kaiser Foundation HP,Kaiser Permanente,LTC - UIS Federally Eligible,1221.16,1258.01,1296.37
1/23-12/23,2023,GMC,San Diego,Kaiser Foundation HP,Kaiser Permanente,LTC/Full-Dual - UIS Federally Eligible,158.17,162.91,167.86
1/23-12/23,2023,GMC,San Diego,Kaiser Foundation HP,Kaiser Permanente,Maternity - UIS Federally Eligible,7395.42,7556.66,7723.19
1/23-12/23,2023,GMC,San Diego,Kaiser Foundation HP,Kaiser Permanente,Child - UIS State-Only,63.78,66.4,69.17
1/23-12/23,2023,GMC,San Diego,Kaiser Foundation HP,Kaiser Permanente,Adult - UIS State-Only,169.25,174.82,180.65
1/23-12/23,2023,GMC,San Diego,Kaiser Foundation HP,Kaiser Permanente,ACA Optional Expansion - UIS State-Only,289.12,297.7,306.65
1/23-12/23,2023,GMC,San Diego,Kaiser Foundation HP,Kaiser Permanente,SPD - UIS State-Only,568.71,583.96,599.83
1/23-12/23,2023,GMC,San Diego,Kaiser Foundation HP,Kaiser Permanente,SPD/Full-Dual - UIS State-Only,267.75,273.59,279.68
1/23-12/23,2023,GMC,San Diego,Kaiser Foundation HP,Kaiser Permanente,LTC - UIS State-Only,10441.64,10570.86,10703.45
1/23-12/23,2023,GMC,San Diego,Kaiser Foundation HP,Kaiser Permanente,LTC/Full-Dual - UIS State-Only,7748.59,7840.83,7935.38
1/23-12/23,2023,GMC,San Diego,Molina Healthcare,Molina Healthcare,Child - SIS,89.12,93.56,98.26
1/23-12/23,2023,GMC,San Diego,Molina Healthcare,Molina Healthcare,Adult - SIS,247.06,255.97,265.31
1/23-12/23,2023,GMC,San Diego,Molina Healthcare,Molina Healthcare,ACA Optional Expansion - SIS,298.26,308.79,319.81
1/23-12/23,2023,GMC,San Diego,Molina Healthcare,Molina Healthcare,SPD - SIS,794.08,821.75,850.61
1/23-12/23,2023,GMC,San Diego,Molina Healthcare,Molina Healthcare,SPD/Full-Dual - SIS,342.74,351.36,360.36
1/23-12/23,2023,GMC,San Diego,Molina Healthcare,Molina Healthcare,LTC - SIS,11107.13,11262.92,11423.24
1/23-12/23,2023,GMC,San Diego,Molina Healthcare,Molina Healthcare,LTC/Full-Dual - SIS,7825.75,7922.72,8022.25
1/23-12/23,2023,GMC,San Diego,Molina Healthcare,Molina Healthcare,Maternity - SIS,7395.42,7556.66,7723.19
1/23-12/23,2023,GMC,San Diego,Molina Healthcare,Molina Healthcare,Child - UIS Federally Eligible,27.72,29.23,30.82
1/23-12/23,2023,GMC,San Diego,Molina Healthcare,Molina Healthcare,Adult - UIS Federally Eligible,141.75,146.63,151.74
1/23-12/23,2023,GMC,San Diego,Molina Healthcare,Molina Healthcare,ACA Optional Expansion - UIS Federally Eligible,248.06,256.09,264.47
