Rating Period,Calendar Year,Model,County,Health Plan,Brand,Category of Aid,Lower Bound,Midpoint,Upper Bound
1/23-12/23,2023,COHS,Sonoma,Partnership Health Plan of California,Partnership Health Plan,WCM - SIS,1990.45,2044.3,2099.99
1/23-12/23,2023,COHS,Sonoma,Partnership Health Plan of California,Partnership Health Plan,Child - UIS Federally Eligible,31.5,32.98,34.54
1/23-12/23,2023,COHS,Sonoma,Partnership Health Plan of California,Partnership Health Plan,Adult - UIS Federally Eligible,299.51,308.09,316.99
1/23-12/23,2023,COHS,Sonoma,Partnership Health Plan of California,Partnership Health Plan,ACA Optional Expansion - UIS Federally Eligible,414.55,426.17,438.21
1/23-12/23,2023,COHS,Sonoma,Partnership Health Plan of California,Partnership Health Plan,SPD - UIS Federally Eligible,870.78,894.52,919.07
1/23-12/23,2023,COHS,Sonoma,Partnership Health Plan of California,Partnership Health Plan,SPD/Full-Dual - UIS Federally Eligible,195.13,200.39,205.85
1/23-12/23,2023,COHS,Sonoma,Partnership Health Plan of California,Partnership Health Plan,LTC - UIS Federally Eligible,870.78,894.52,919.07
1/23-12/23,2023,COHS,Sonoma,Partnership Health Plan of California,Partnership Health Plan,LTC/Full-Dual - UIS Federally Eligible,195.13,200.39,205.85
1/23-12/23,2023,COHS,Sonoma,Partnership Health Plan of California,Partnership Health Plan,Maternity - UIS Federally Eligible,10913.12,11125.18,11343.19
1/23-12/23,2023,COHS,Sonoma,Partnership Health Plan of California,Partnership Health Plan,WCM - UIS Federally Eligible,829.87,852.53,875.96
1/23-12/23,2023,COHS,Sonoma,Partnership Health Plan of California,Partnership Health Plan,Child - UIS State-Only,58.26,60.29,62.4
1/23-12/23,2023,COHS,Sonoma,Partnership Health Plan of California,Partnership Health Plan,Adult - UIS State-Only,200.32,205.97,211.83
1/23-12/23,2023,COHS,Sonoma,Partnership Health Plan of California,Partnership Health Plan,ACA Optional Expansion - UIS State-Only,303.14,310.95,319.03
1/23-12/23,2023,COHS,Sonoma,Partnership Health Plan of California,Partnership Health Plan,SPD - UIS State-Only,769.09,785.77,803.0
1/23-12/23,2023,COHS,Sonoma,Partnership Health Plan of California,Partnership Health Plan,SPD/Full-Dual - UIS State-Only,377.73,384.36,391.19
1/23-12/23,2023,COHS,Sonoma,Partnership Health Plan of California,Partnership Health Plan,LTC - UIS State-Only,769.09,785.77,803.0
1/23-12/23,2023,COHS,Sonoma,Partnership Health Plan of California,Partnership Health Plan,LTC/Full-Dual - UIS State-Only,377.73,384.36,391.19
1/23-12/23,2023,COHS,Sonoma,Partnership Health Plan of California,Partnership Health Plan,WCM - UIS State-Only,1162.74,1194.01,1226.33
1/23-12/23,2023,COHS,Trinity,Partnership Health Plan of California,Partnership Health Plan,Child - SIS,103.32,107.17,111.2
1/23-12/23,2023,COHS,Trinity,Partnership Health Plan of California,Partnership Health Plan,Adult - SIS,313.26,322.64,332.37
1/23-12/23,2023,COHS,Trinity,Partnership Health Plan of California,Partnership Health Plan,ACA Optional Expansion - SIS,406.98,418.6,430.65
1/23-12/23,2023,COHS,Trinity,Partnership Health Plan of California,Partnership Health Plan,SPD - SIS,1171.19,1200.66,1231.12
1/23-12/23,2023,COHS,Trinity,Partnership Health Plan of California,Partnership Health Plan,SPD/Full-Dual - SIS,563.15,572.69,582.54
1/23-12/23,2023,COHS,Trinity,Partnership Health Plan of California,Partnership Health Plan,LTC - SIS,1171.19,1200.66,1231.12
1/23-12/23,2023,COHS,Trinity,Partnership Health Plan of California,Partnership Health Plan,LTC/Full-Dual - SIS,563.15,572.69,582.54
1/23-12/23,2023,COHS,Trinity,Partnership Health Plan of California,Partnership Health Plan,Maternity - SIS,10943.36,11156.01,11374.62
1/23-12/23,2023,COHS,Trinity,Partnership Health Plan of California,Partnership Health Plan,WCM - SIS,1990.45,2044.3,2099.99
1/23-12/23,2023,COHS,Trinity,Partnership Health Plan of California,Partnership Health Plan,Child - UIS Federally Eligible,31.5,32.98,34.54
1/23-12/23,2023,COHS,Trinity,Partnership Health Plan of California,Partnership Health Plan,Adult - UIS Federally Eligible,299.51,308.09,316.99
1/23-12/23,2023,COHS,Trinity,Partnership Health Plan of California,Partnership Health Plan,ACA Optional Expansion - UIS Federally Eligible,414.55,426.17,438.21
1/23-12/23,2023,COHS,Trinity,Partnership Health Plan of California,Partnership Health Plan,SPD - UIS Federally Eligible,870.78,894.52,919.07
1/23-12/23,2023,COHS,Trinity,Partnership Health Plan of California,Partnership Health Plan,SPD/Full-Dual - UIS Federally Eligible,195.13,200.39,205.85
1/23-12/23,2023,COHS,Trinity,Partnership Health Plan of California,Partnership Health Plan,LTC - UIS Federally Eligible,870.78,894.52,919.07
1/23-12/23,2023,COHS,Trinity,Partnership Health Plan of California,Partnership Health Plan,LTC/Full-Dual - UIS Federally Eligible,195.13,200.39,205.85
1/23-12/23,2023,COHS,Trinity,Partnership Health Plan of California,Partnership Health Plan,Maternity - UIS Federally Eligible,10913.12,11125.18,11343.19
1/23-12/23,2023,COHS,Trinity,Partnership Health Plan of California,Partnership Health Plan,WCM - UIS Federally Eligible,829.87,852.53,875.96
1/23-12/23,2023,COHS,Trinity,Partnership Health Plan of California,Partnership Health Plan,Child - UIS State-Only,58.26,60.29,62.4
1/23-12/23,2023,COHS,Trinity,Partnership Health Plan of California,Partnership Health Plan,Adult - UIS State-Only,200.32,205.97,211.83
1/23-12/23,2023,COHS,Trinity,Partnership Health Plan of California,Partnership Health Plan,ACA Optional Expansion - UIS State-Only,303.14,310.95,319.03
1/23-12/23,2023,COHS,Trinity,Partnership Health Plan of California,Partnership Health Plan,SPD - UIS State-Only,769.09,785.77,803.0
1/23-12/23,2023,COHS,Trinity,Partnership Health Plan of California,Partnership Health Plan,SPD/Full-Dual - UIS State-Only,377.73,384.36,391.19
1/23-12/23,2023,COHS,Trinity,Partnership Health Plan of California,Partnership Health Plan,LTC - UIS State-Only,769.09,785.77,803.0
1/23-12/23,2023,COHS,Trinity,Partnership Health Plan of California,Partnership Health Plan,LTC/Full-Dual - UIS State-Only,377.73,384.36,391.19
1/23-12/23,2023,COHS,Trinity,Partnership Health Plan of California,Partnership Health Plan,WCM - UIS State-Only,1162.74,1194.01,1226.33
1/23-12/23,2023,COHS,Yolo,Partnership Health Plan of California,Partnership Health Plan,Child - SIS,103.32,107.17,111.2
1/23-12/23,2023,COHS,Yolo,Partnership Health Plan of California,Partnership Health Plan,Adult - SIS,313.26,322.64,332.37
1/23-12/23,2023,COHS,Yolo,Partnership Health Plan of California,Partnership Health Plan,ACA Optional Expansion - SIS,406.98,418.6,430.65
1/23-12/23,2023,COHS,Yolo,Partnership Health Plan of California,Partnership Health Plan,SPD - SIS,1171.19,1200.66,1231.12
1/23-12/23,2023,COHS,Yolo,Partnership Health Plan of California,Partnership Health Plan,SPD/Full-Dual - SIS,563.15,572.69,582.54
1/23-12/23,2023,COHS,Yolo,Partnership Health Plan of California,Partnership Health Plan,LTC - SIS,1171.19,1200.66,1231.12
1/23-12/23,2023,COHS,Yolo,Partnership Health Plan of California,Partnership Health Plan,LTC/Full-Dual - SIS,563.15,572.69,582.54
1/23-12/23,2023,COHS,Yolo,Partnership Health Plan of California,Partnership Health Plan,Maternity - SIS,10943.36,11156.01,11374.62
1/23-12/23,2023,COHS,Yolo,Partnership Health Plan of California,Partnership Health Plan,WCM - SIS,1990.45,2044.3,2099.99
1/23-12/23,2023,COHS,Yolo,Partnership Health Plan of California,Partnership Health Plan,Child - UIS Federally Eligible,31.5,32.98,34.54
1/23-12/23,2023,COHS,Yolo,Partnership Health Plan of California,Partnership Health Plan,Adult - UIS Federally Eligible,299.51,308.09,316.99
1/23-12/23,2023,COHS,Yolo,Partnership Health Plan of California,Partnership Health Plan,ACA Optional Expansion - UIS Federally Eligible,414.55,426.17,438.21
1/23-12/23,2023,COHS,Yolo,Partnership Health Plan of California,Partnership Health Plan,SPD - UIS Federally Eligible,870.78,894.52,919.07
1/23-12/23,2023,COHS,Yolo,Partnership Health Plan of California,Partnership Health Plan,SPD/Full-Dual - UIS Federally Eligible,195.13,200.39,205.85
1/23-12/23,2023,COHS,Yolo,Partnership Health Plan of California,Partnership Health Plan,LTC - UIS Federally Eligible,870.78,894.52,919.07
1/23-12/23,2023,COHS,Yolo,Partnership Health Plan of California,Partnership Health Plan,LTC/Full-Dual - UIS Federally Eligible,195.13,200.39,205.85
1/23-12/23,2023,COHS,Yolo,Partnership Health Plan of California,Partnership Health Plan,Maternity - UIS Federally Eligible,10913.12,11125.18,11343.19
1/23-12/23,2023,COHS,Yolo,Partnership Health Plan of California,Partnership Health Plan,WCM - UIS Federally Eligible,829.87,852.53,875.96
1/23-12/23,2023,COHS,Yolo,Partnership Health Plan of California,Partnership Health Plan,Child - UIS State-Only,58.26,60.29,62.4
1/23-12/23,2023,COHS,Yolo,Partnership Health Plan of California,Partnership Health Plan,Adult - UIS State-Only,200.32,205.97,211.83
1/23-12/23,2023,COHS,Yolo,Partnership Health Plan of California,Partnership Health Plan,ACA Optional Expansion - UIS State-Only,303.14,310.95,319.03
1/23-12/23,2023,COHS,Yolo,Partnership Health Plan of California,Partnership Health Plan,SPD - UIS State-Only,769.09,785.77,803.0
1/23-12/23,2023,COHS,Yolo,Partnership Health Plan of California,Partnership Health Plan,SPD/Full-Dual - UIS State-Only,377.73,384.36,391.19
1/23-12/23,2023,COHS,Yolo,Partnership Health Plan of California,Partnership Health Plan,LTC - UIS State-Only,769.09,785.77,803.0
1/23-12/23,2023,COHS,Yolo,Partnership Health Plan of California,Partnership Health Plan,LTC/Full-Dual - UIS State-Only,377.73,384.36,391.19
1/23-12/23,2023,COHS,Yolo,Partnership Health Plan of California,Partnership Health Plan,WCM - UIS State-Only,1162.74,1194.01,1226.33
1/23-12/23,2023,COHS,Merced,Central California Alliance for Health,Central California Alliance for Health,Child - SIS,87.64,90.91,94.34
1/23-12/23,2023,COHS,Merced,Central California Alliance for Health,Central California Alliance for Health,Adult - SIS,309.08,318.23,327.73
1/23-12/23,2023,COHS,Merced,Central California Alliance for Health,Central California Alliance for Health,ACA Optional Expansion - SIS,335.52,345.21,355.26
1/23-12/23,2023,COHS,Merced,Central California Alliance for Health,Central California Alliance for Health,SPD - SIS,1113.84,1142.28,1171.7
1/23-12/23,2023,COHS,Merced,Central California Alliance for Health,Central California Alliance for Health,SPD/Full-Dual - SIS,432.72,440.39,448.31
1/23-12/23,2023,COHS,Merced,Central California Alliance for Health,Central California Alliance for Health,LTC - SIS,1113.84,1142.28,1171.7
1/23-12/23,2023,COHS,Merced,Central California Alliance for Health,Central California Alliance for Health,LTC/Full-Dual - SIS,432.72,440.39,448.31
1/23-12/23,2023,COHS,Merced,Central California Alliance for Health,Central California Alliance for Health,Maternity - SIS,10845.8,11058.65,11277.54
1/23-12/23,2023,COHS,Merced,Central California Alliance for Health,Central California Alliance for Health,WCM - SIS,1503.05,1543.95,1586.28
1/23-12/23,2023,COHS,Merced,Central California Alliance for Health,Central California Alliance for Health,Child - UIS Federally Eligible,33.84,35.28,36.78
1/23-12/23,2023,COHS,Merced,Central California Alliance for Health,Central California Alliance for Health,Adult - UIS Federally Eligible,290.13,298.39,306.96
1/23-12/23,2023,COHS,Merced,Central California Alliance for Health,Central California Alliance for Health,ACA Optional Expansion - UIS Federally Eligible,340.28,349.88,359.83
1/23-12/23,2023,COHS,Merced,Central California Alliance for Health,Central California Alliance for Health,SPD - UIS Federally Eligible,843.51,866.53,890.36
1/23-12/23,2023,COHS,Merced,Central California Alliance for Health,Central California Alliance for Health,SPD/Full-Dual - UIS Federally Eligible,121.66,125.27,129.03
1/23-12/23,2023,COHS,Merced,Central California Alliance for Health,Central California Alliance for Health,LTC - UIS Federally Eligible,843.51,866.53,890.36
1/23-12/23,2023,COHS,Merced,Central California Alliance for Health,Central California Alliance for Health,LTC/Full-Dual - UIS Federally Eligible,121.66,125.27,129.03
1/23-12/23,2023,COHS,Merced,Central California Alliance for Health,Central California Alliance for Health,Maternity - UIS Federally Eligible,10967.37,11182.6,11403.95
1/23-12/23,2023,COHS,Merced,Central California Alliance for Health,Central California Alliance for Health,WCM - UIS Federally Eligible,575.4,591.26,607.69
1/23-12/23,2023,COHS,Merced,Central California Alliance for Health,Central California Alliance for Health,Child - UIS State-Only,46.47,48.11,49.82
1/23-12/23,2023,COHS,Merced,Central California Alliance for Health,Central California Alliance for Health,Adult - UIS State-Only,185.62,190.91,196.41
1/23-12/23,2023,COHS,Merced,Central California Alliance for Health,Central California Alliance for Health,ACA Optional Expansion - UIS State-Only,272.86,279.87,287.14
1/23-12/23,2023,COHS,Merced,Central California Alliance for Health,Central California Alliance for Health,SPD - UIS State-Only,752.35,769.36,786.93
1/23-12/23,2023,COHS,Merced,Central California Alliance for Health,Central California Alliance for Health,SPD/Full-Dual - UIS State-Only,265.4,270.42,275.61
1/23-12/23,2023,COHS,Merced,Central California Alliance for Health,Central California Alliance for Health,LTC - UIS State-Only,752.35,769.36,786.93
1/23-12/23,2023,COHS,Merced,Central California Alliance for Health,Central California Alliance for Health,LTC/Full-Dual - UIS State-Only,265.4,270.42,275.61
1/23-12/23,2023,COHS,Merced,Central California Alliance for Health,Central California Alliance for Health,WCM - UIS State-Only,939.1,964.4,990.58
1/23-12/23,2023,COHS,Monterey,Central California Alliance for Health,Central California Alliance for Health,Child - SIS,87.64,90.91,94.34
1/23-12/23,2023,COHS,Monterey,Central California Alliance for Health,Central California Alliance for Health,Adult - SIS,309.08,318.23,327.73
1/23-12/23,2023,COHS,Monterey,Central California Alliance for Health,Central California Alliance for Health,ACA Optional Expansion - SIS,335.52,345.21,355.26
1/23-12/23,2023,COHS,Monterey,Central California Alliance for Health,Central California Alliance for Health,SPD - SIS,1113.84,1142.28,1171.7
1/23-12/23,2023,COHS,Monterey,Central California Alliance for Health,Central California Alliance for Health,SPD/Full-Dual - SIS,432.72,440.39,448.31
1/23-12/23,2023,COHS,Monterey,Central California Alliance for Health,Central California Alliance for Health,LTC - SIS,1113.84,1142.28,1171.7
1/23-12/23,2023,COHS,Monterey,Central California Alliance for Health,Central California Alliance for Health,LTC/Full-Dual - SIS,432.72,440.39,448.31
1/23-12/23,2023,COHS,Monterey,Central California Alliance for Health,Central California Alliance for Health,Maternity - SIS,10845.8,11058.65,11277.54
1/23-12/23,2023,COHS,Monterey,Central California Alliance for Health,Central California Alliance for Health,WCM - SIS,1503.05,1543.95,1586.28
1/23-12/23,2023,COHS,Monterey,Central California Alliance for Health,Central California Alliance for Health,Child - UIS Federally Eligible,33.84,35.28,36.78
1/23-12/23,2023,COHS,Monterey,Central California Alliance for Health,Central California Alliance for Health,Adult - UIS Federally Eligible,290.13,298.39,306.96
1/23-12/23,2023,COHS,Monterey,Central California Alliance for Health,Central California Alliance for Health,ACA Optional Expansion - UIS Federally Eligible,340.28,349.88,359.83
1/23-12/23,2023,COHS,Monterey,Central California Alliance for Health,Central California Alliance for Health,SPD - UIS Federally Eligible,843.51,866.53,890.36
1/23-12/23,2023,COHS,Monterey,Central California Alliance for Health,Central California Alliance for Health,SPD/Full-Dual - UIS Federally Eligible,121.66,125.27,129.03
1/23-12/23,2023,COHS,Monterey,Central California Alliance for Health,Central California Alliance for Health,LTC - UIS Federally Eligible,843.51,866.53,890.36
1/23-12/23,2023,COHS,Monterey,Central California Alliance for Health,Central California Alliance for Health,LTC/Full-Dual - UIS Federally Eligible,121.66,125.27,129.03
1/23-12/23,2023,COHS,Monterey,Central California Alliance for Health,Central California Alliance for Health,Maternity - UIS Federally Eligible,10967.37,11182.6,11403.95
1/23-12/23,2023,COHS,Monterey,Central California Alliance for Health,Central California Alliance for Health,WCM - UIS Federally Eligible,575.4,591.26,607.69
1/23-12/23,2023,COHS,Monterey,Central California Alliance for Health,Central California Alliance for Health,Child - UIS State-Only,46.47,48.11,49.82
1/23-12/23,2023,COHS,Monterey,Central California Alliance for Health,Central California Alliance for Health,Adult - UIS State-Only,185.62,190.91,196.41
1/23-12/23,2023,COHS,Monterey,Central California Alliance for Health,Central California Alliance for Health,ACA Optional Expansion - UIS State-Only,272.86,279.87,287.14
1/23-12/23,2023,COHS,Monterey,Central California Alliance for Health,Central California Alliance for Health,SPD - UIS State-Only,752.35,769.36,786.93
1/23-12/23,2023,COHS,Monterey,Central California Alliance for Health,Central California Alliance for Health,SPD/Full-Dual - UIS State-Only,265.4,270.42,275.61
1/23-12/23,2023,COHS,Monterey,Central California Alliance for Health,Central California Alliance for Health,LTC - UIS State-Only,752.35,769.36,786.93
1/23-12/23,2023,COHS,Monterey,Central California Alliance for Health,Central California Alliance for Health,LTC/Full-Dual - UIS State-Only,265.4,270.42,275.61
1/23-12/23,2023,COHS,Monterey,Central California Alliance for Health,Central California Alliance for Health,WCM - UIS State-Only,939.1,964.4,990.58
1/23-12/23,2023,COHS,Santa Cruz,Central California Alliance for Health,Central California Alliance for Health,Child - SIS,87.64,90.91,94.34
1/23-12/23,2023,COHS,Santa Cruz,Central California Alliance for Health,Central California Alliance for Health,Adult - SIS,309.08,318.23,327.73
1/23-12/23,2023,COHS,Santa Cruz,Central California Alliance for Health,Central California Alliance for Health,ACA Optional Expansion - SIS,335.52,345.21,355.26
1/23-12/23,2023,COHS,Santa Cruz,Central California Alliance for Health,Central California Alliance for Health,SPD - SIS,1113.84,1142.28,1171.7
1/23-12/23,2023,COHS,Santa Cruz,Central California Alliance for Health,Central California Alliance for Health,SPD/Full-Dual - SIS,432.72,440.39,448.31
1/23-12/23,2023,COHS,Santa Cruz,Central California Alliance for Health,Central California Alliance for Health,LTC - SIS,1113.84,1142.28,1171.7
1/23-12/23,2023,COHS,Santa Cruz,Central California Alliance for Health,Central California Alliance for Health,LTC/Full-Dual - SIS,432.72,440.39,448.31
1/23-12/23,2023,COHS,Santa Cruz,Central California Alliance for Health,Central California Alliance for Health,Maternity - SIS,10845.8,11058.65,11277.54
1/23-12/23,2023,COHS,Santa Cruz,Central California Alliance for Health,Central California Alliance for Health,WCM - SIS,1503.05,1543.95,1586.28
1/23-12/23,2023,COHS,Santa Cruz,Central California Alliance for Health,Central California Alliance for Health,Child - UIS Federally Eligible,33.84,35.28,36.78
1/23-12/23,2023,COHS,Santa Cruz,Central California Alliance for Health,Central California Alliance for Health,Adult - UIS Federally Eligible,290.13,298.39,306.96
1/23-12/23,2023,COHS,Santa Cruz,Central California Alliance for Health,Central California Alliance for Health,ACA Optional Expansion - UIS Federally Eligible,340.28,349.88,359.83
1/23-12/23,2023,COHS,Santa Cruz,Central California Alliance for Health,Central California Alliance for Health,SPD - UIS Federally Eligible,843.51,866.53,890.36
1/23-12/23,2023,COHS,Santa Cruz,Central California Alliance for Health,Central California Alliance for Health,SPD/Full-Dual - UIS Federally Eligible,121.66,125.27,129.03
1/23-12/23,2023,COHS,Santa Cruz,Central California Alliance for Health,Central California Alliance for Health,LTC - UIS Federally Eligible,843.51,866.53,890.36
1/23-12/23,2023,COHS,Santa Cruz,Central California Alliance for Health,Central California Alliance for Health,LTC/Full-Dual - UIS Federally Eligible,121.66,125.27,129.03
1/23-12/23,2023,COHS,Santa Cruz,Central California Alliance for Health,Central California Alliance for Health,Maternity - UIS Federally Eligible,10967.37,11182.6,11403.95
1/23-12/23,2023,COHS,Santa Cruz,Central California Alliance for Health,Central California Alliance for Health,WCM - UIS Federally Eligible,575.4,591.26,607.69
1/23-12/23,2023,COHS,Santa Cruz,Central California Alliance for Health,Central California Alliance for Health,Child - UIS State-Only,46.47,48.11,49.82
1/23-12/23,2023,COHS,Santa Cruz,Central California Alliance for Health,Central California Alliance for Health,Adult - UIS State-Only,185.62,190.91,196.41
1/23-12/23,2023,COHS,Santa Cruz,Central California Alliance for Health,Central California Alliance for Health,ACA Optional Expansion - UIS State-Only,272.86,279.87,287.14
1/23-12/23,2023,COHS,Santa Cruz,Central California Alliance for Health,Central California Alliance for Health,SPD - UIS State-Only,752.35,769.36,786.93
1/23-12/23,2023,COHS,Santa Cruz,Central California Alliance for Health,Central California Alliance for Health,SPD/Full-Dual - UIS State-Only,265.4,270.42,275.61
1/23-12/23,2023,COHS,Santa Cruz,Central California Alliance for Health,Central California Alliance for Health,LTC - UIS State-Only,752.35,769.36,786.93
1/23-12/23,2023,COHS,Santa Cruz,Central California Alliance for Health,Central California Alliance for Health,LTC/Full-Dual - UIS State-Only,265.4,270.42,275.61
1/23-12/23,2023,COHS,Santa Cruz,Central California Alliance for Health,Central California Alliance for Health,WCM - UIS State-Only,939.1,964.4,990.58
1/23-12/23,2023,COHS,San Luis Obispo,CenCal Health,CenCal Health,Child - SIS,103.35,107.07,110.96
1/23-12/23,2023,COHS,San Luis Obispo,CenCal Health,CenCal Health,Adult - SIS,268.29,276.4,284.82
1/23-12/23,2023,COHS,San Luis Obispo,CenCal Health,CenCal Health,ACA Optional Expansion - SIS,333.01,342.68,352.73
1/23-12/23,2023,COHS,San Luis Obispo,CenCal Health,CenCal Health,SPD - SIS,1006.6,1031.54,1057.33
1/23-12/23,2023,COHS,San Luis Obispo,CenCal Health,CenCal Health,SPD/Full-Dual - SIS,658.57,669.42,680.61
1/23-12/23,2023,COHS,San Luis Obispo,CenCal Health,CenCal Health,LTC - SIS,1006.6,1031.54,1057.33
1/23-12/23,2023,COHS,San Luis Obispo,CenCal Health,CenCal Health,LTC/Full-Dual - SIS,658.57,669.42,680.61
1/23-12/23,2023,COHS,San Luis Obispo,CenCal Health,CenCal Health,Maternity - SIS,8665.06,8834.72,9009.2
1/23-12/23,2023,COHS,San Luis Obispo,CenCal Health,CenCal Health,WCM - SIS,1571.89,1614.77,1659.14
1/23-12/23,2023,COHS,San Luis Obispo,CenCal Health,CenCal Health,Child - UIS Federally Eligible,29.65,30.94,32.29
1/23-12/23,2023,COHS,San Luis Obispo,CenCal Health,CenCal Health,Adult - UIS Federally Eligible,190.85,196.45,202.26
1/23-12/23,2023,COHS,San Luis Obispo,CenCal Health,CenCal Health,ACA Optional Expansion - UIS Federally Eligible,298.35,306.82,315.6
1/23-12/23,2023,COHS,San Luis Obispo,CenCal Health,CenCal Health,SPD - UIS Federally Eligible,675.85,694.44,713.68
1/23-12/23,2023,COHS,San Luis Obispo,CenCal Health,CenCal Health,SPD/Full-Dual - UIS Federally Eligible,170.34,175.08,180.0
1/23-12/23,2023,COHS,San Luis Obispo,CenCal Health,CenCal Health,LTC - UIS Federally Eligible,675.85,694.44,713.68
1/23-12/23,2023,COHS,San Luis Obispo,CenCal Health,CenCal Health,LTC/Full-Dual - UIS Federally Eligible,170.34,175.08,180.0
1/23-12/23,2023,COHS,San Luis Obispo,CenCal Health,CenCal Health,Maternity - UIS Federally Eligible,8714.94,8885.59,9061.07
1/23-12/23,2023,COHS,San Luis Obispo,CenCal Health,CenCal Health,WCM - UIS Federally Eligible,622.41,639.58,657.35
1/23-12/23,2023,COHS,San Luis Obispo,CenCal Health,CenCal Health,Child - UIS State-Only,61.06,63.16,65.35
1/23-12/23,2023,COHS,San Luis Obispo,CenCal Health,CenCal Health,Adult - UIS State-Only,170.61,175.49,180.55
1/23-12/23,2023,COHS,San Luis Obispo,CenCal Health,CenCal Health,ACA Optional Expansion - UIS State-Only,271.78,278.89,286.26
1/23-12/23,2023,COHS,San Luis Obispo,CenCal Health,CenCal Health,SPD - UIS State-Only,696.26,711.45,727.14
1/23-12/23,2023,COHS,San Luis Obispo,CenCal Health,CenCal Health,SPD/Full-Dual - UIS State-Only,305.48,311.76,318.26
1/23-12/23,2023,COHS,San Luis Obispo,CenCal Health,CenCal Health,LTC - UIS State-Only,696.26,711.45,727.14
1/23-12/23,2023,COHS,San Luis Obispo,CenCal Health,CenCal Health,LTC/Full-Dual - UIS State-Only,305.48,311.76,318.26
1/23-12/23,2023,COHS,San Luis Obispo,CenCal Health,CenCal Health,WCM - UIS State-Only,955.17,981.02,1007.76
1/23-12/23,2023,COHS,Santa Barbara,CenCal Health,CenCal Health,Child - SIS,103.35,107.07,110.96
1/23-12/23,2023,COHS,Santa Barbara,CenCal Health,CenCal Health,Adult - SIS,268.29,276.4,284.82
1/23-12/23,2023,COHS,Santa Barbara,CenCal Health,CenCal Health,ACA Optional Expansion - SIS,333.01,342.68,352.73
1/23-12/23,2023,COHS,Santa Barbara,CenCal Health,CenCal Health,SPD - SIS,1006.6,1031.54,1057.33
1/23-12/23,2023,COHS,Santa Barbara,CenCal Health,CenCal Health,SPD/Full-Dual - SIS,658.57,669.42,680.61
1/23-12/23,2023,COHS,Santa Barbara,CenCal Health,CenCal Health,LTC - SIS,1006.6,1031.54,1057.33
1/23-12/23,2023,COHS,Santa Barbara,CenCal Health,CenCal Health,LTC/Full-Dual - SIS,658.57,669.42,680.61
1/23-12/23,2023,COHS,Santa Barbara,CenCal Health,CenCal Health,Maternity - SIS,8665.06,8834.72,9009.2
1/23-12/23,2023,COHS,Santa Barbara,CenCal Health,CenCal Health,WCM - SIS,1571.89,1614.77,1659.14
1/23-12/23,2023,COHS,Santa Barbara,CenCal Health,CenCal Health,Child - UIS Federally Eligible,29.65,30.94,32.29
1/23-12/23,2023,COHS,Santa Barbara,CenCal Health,CenCal Health,Adult - UIS Federally Eligible,190.85,196.45,202.26
1/23-12/23,2023,COHS,Santa Barbara,CenCal Health,CenCal Health,ACA Optional Expansion - UIS Federally Eligible,298.35,306.82,315.6
1/23-12/23,2023,COHS,Santa Barbara,CenCal Health,CenCal Health,SPD - UIS Federally Eligible,675.85,694.44,713.68
1/23-12/23,2023,COHS,Santa Barbara,CenCal Health,CenCal Health,SPD/Full-Dual - UIS Federally Eligible,170.34,175.08,180.0
1/23-12/23,2023,COHS,Santa Barbara,CenCal Health,CenCal Health,LTC - UIS Federally Eligible,675.85,694.44,713.68
1/23-12/23,2023,COHS,Santa Barbara,CenCal Health,CenCal Health,LTC/Full-Dual - UIS Federally Eligible,170.34,175.08,180.0
1/23-12/23,2023,COHS,Santa Barbara,CenCal Health,CenCal Health,Maternity - UIS Federally Eligible,8714.94,8885.59,9061.07
1/23-12/23,2023,COHS,Santa Barbara,CenCal Health,CenCal Health,WCM - UIS Federally Eligible,622.41,639.58,657.35
1/23-12/23,2023,COHS,Santa Barbara,CenCal Health,CenCal Health,Child - UIS State-Only,61.06,63.16,65.35
1/23-12/23,2023,COHS,Santa Barbara,CenCal Health,CenCal Health,Adult - UIS State-Only,170.61,175.49,180.55
1/23-12/23,2023,COHS,Santa Barbara,CenCal Health,CenCal Health,ACA Optional Expansion - UIS State-Only,271.78,278.89,286.26
1/23-12/23,2023,COHS,Santa Barbara,CenCal Health,CenCal Health,SPD - UIS State-Only,696.26,711.45,727.14
1/23-12/23,2023,COHS,Santa Barbara,CenCal Health,CenCal Health,SPD/Full-Dual - UIS State-Only,305.48,311.76,318.26
1/23-12/23,2023,COHS,Santa Barbara,CenCal Health,CenCal Health,LTC - UIS State-Only,696.26,711.45,727.14
1/23-12/23,2023,COHS,Santa Barbara,CenCal Health,CenCal Health,LTC/Full-Dual - UIS State-Only,305.48,311.76,318.26
1/23-12/23,2023,COHS,Santa Barbara,CenCal Health,CenCal Health,WCM - UIS State-Only,955.17,981.02,1007.76
1/23-12/23,2023,COHS,Orange,CalOptima,CalOptima,Child - SIS,99.09,102.6,106.27
1/23-12/23,2023,COHS,Orange,CalOptima,CalOptima,Adult - SIS,212.5,218.98,225.7
1/23-12/23,2023,COHS,Orange,CalOptima,CalOptima,ACA Optional Expansion - SIS,304.58,313.34,322.43
1/23-12/23,2023,COHS,Orange,CalOptima,CalOptima,SPD - SIS,949.31,971.98,995.41
1/23-12/23,2023,COHS,Orange,CalOptima,CalOptima,SPD/Full-Dual - SIS,456.76,464.64,472.77
1/23-12/23,2023,COHS,Orange,CalOptima,CalOptima,LTC - SIS,949.31,971.98,995.41
