Rating Period,Calendar Year,Model,County,Health Plan,Brand,Category of Aid,Lower Bound,Midpoint,Upper Bound
1/23-12/23,2023,Two-Plan,Alameda,Anthem Blue Cross,Anthem Blue Cross,LTC/Full-Dual - UIS Federal,108.46,111.7,115.1
1/23-12/23,2023,Two-Plan,Alameda,Anthem Blue Cross,Anthem Blue Cross,Child - SIS,86.91,91.47,96.31
1/23-12/23,2023,Two-Plan,Alameda,Anthem Blue Cross,Anthem Blue Cross,Adult - SIS,207.44,215.3,223.55
1/23-12/23,2023,Two-Plan,Alameda,Anthem Blue Cross,Anthem Blue Cross,ACA Optional Expansion - SIS,272.06,281.93,292.29
1/23-12/23,2023,Two-Plan,Alameda,Anthem Blue Cross,Anthem Blue Cross,SPD - SIS,777.51,804.67,832.99
1/23-12/23,2023,Two-Plan,Alameda,Anthem Blue Cross,Anthem Blue Cross,SPD/Full-Dual - SIS,350.48,358.02,365.89
1/23-12/23,2023,Two-Plan,Alameda,Anthem Blue Cross,Anthem Blue Cross,LTC - SIS,10305.1,10446.19,10591.34
1/23-12/23,2023,Two-Plan,Alameda,Anthem Blue Cross,Anthem Blue Cross,LTC/Full-Dual - SIS,7798.11,7888.25,7980.62
1/23-12/23,2023,Two-Plan,Alameda,Anthem Blue Cross,Anthem Blue Cross,Maternity - UIS Federal,9507.77,9715.0,9929.01
1/23-12/23,2023,Two-Plan,Alameda,Anthem Blue Cross,Anthem Blue Cross,Maternity - SIS,9507.77,9715.0,9929.01
1/23-12/23,2023,Two-Plan,Alameda,Anthem Blue Cross,Anthem Blue Cross,Child - UIS State-Only,56.1,58.68,61.39
1/23-12/23,2023,Two-Plan,Alameda,Anthem Blue Cross,Anthem Blue Cross,Adult - UIS State-Only,142.47,147.65,153.07
1/23-12/23,2023,Two-Plan,Alameda,Anthem Blue Cross,Anthem Blue Cross,ACA Optional Expansion - UIS State-Only,199.33,205.84,212.66
1/23-12/23,2023,Two-Plan,Alameda,Anthem Blue Cross,Anthem Blue Cross,SPD - UIS State-Only,500.59,515.3,530.64
1/23-12/23,2023,Two-Plan,Alameda,Anthem Blue Cross,Anthem Blue Cross,SPD/Full-Dual - UIS State-Only,206.86,212.11,217.59
1/23-12/23,2023,Two-Plan,Alameda,Anthem Blue Cross,Anthem Blue Cross,LTC - UIS State-Only,8778.4,8883.39,8991.02
1/23-12/23,2023,Two-Plan,Alameda,Anthem Blue Cross,Anthem Blue Cross,LTC/Full-Dual - UIS State-Only,7689.65,7776.55,7865.51
1/23-12/23,2023,Two-Plan,Contra Costa,Anthem Blue Cross,Anthem Blue Cross,Child - UIS Federal,20.52,21.87,23.3
1/23-12/23,2023,Two-Plan,Contra Costa,Anthem Blue Cross,Anthem Blue Cross,Adult - UIS Federal,216.42,223.66,231.23
1/23-12/23,2023,Two-Plan,Contra Costa,Anthem Blue Cross,Anthem Blue Cross,ACA Optional Expansion - UIS Federal,205.61,212.52,219.74
1/23-12/23,2023,Two-Plan,Contra Costa,Anthem Blue Cross,Anthem Blue Cross,SPD - UIS Federal,585.84,604.2,623.33
1/23-12/23,2023,Two-Plan,Contra Costa,Anthem Blue Cross,Anthem Blue Cross,SPD/Full-Dual - UIS Federal,108.12,111.96,115.98
1/23-12/23,2023,Two-Plan,Contra Costa,Anthem Blue Cross,Anthem Blue Cross,LTC - UIS Federal,1959.67,2008.17,2058.56
1/23-12/23,2023,Two-Plan,Contra Costa,Anthem Blue Cross,Anthem Blue Cross,LTC/Full-Dual - UIS Federal,116.34,119.63,123.08
1/23-12/23,2023,Two-Plan,Contra Costa,Anthem Blue Cross,Anthem Blue Cross,Child - SIS,84.8,89.12,93.7
1/23-12/23,2023,Two-Plan,Contra Costa,Anthem Blue Cross,Anthem Blue Cross,Adult - SIS,215.28,223.08,231.26
1/23-12/23,2023,Two-Plan,Contra Costa,Anthem Blue Cross,Anthem Blue Cross,ACA Optional Expansion - SIS,245.75,254.39,263.43
1/23-12/23,2023,Two-Plan,Contra Costa,Anthem Blue Cross,Anthem Blue Cross,SPD - SIS,718.96,743.45,768.98
1/23-12/23,2023,Two-Plan,Contra Costa,Anthem Blue Cross,Anthem Blue Cross,SPD/Full-Dual - SIS,311.4,318.4,325.7
1/23-12/23,2023,Two-Plan,Contra Costa,Anthem Blue Cross,Anthem Blue Cross,LTC - SIS,10857.53,11014.17,11175.47
1/23-12/23,2023,Two-Plan,Contra Costa,Anthem Blue Cross,Anthem Blue Cross,LTC/Full-Dual - SIS,8226.37,8321.55,8419.07
1/23-12/23,2023,Two-Plan,Contra Costa,Anthem Blue Cross,Anthem Blue Cross,Maternity - UIS Federal,10716.42,10949.95,11191.13
1/23-12/23,2023,Two-Plan,Contra Costa,Anthem Blue Cross,Anthem Blue Cross,Maternity - SIS,10716.42,10949.95,11191.13
1/23-12/23,2023,Two-Plan,Contra Costa,Anthem Blue Cross,Anthem Blue Cross,Child - UIS State-Only,52.06,54.32,56.7
1/23-12/23,2023,Two-Plan,Contra Costa,Anthem Blue Cross,Anthem Blue Cross,Adult - UIS State-Only,171.91,177.69,183.74
1/23-12/23,2023,Two-Plan,Contra Costa,Anthem Blue Cross,Anthem Blue Cross,ACA Optional Expansion - UIS State-Only,200.26,206.81,213.66
1/23-12/23,2023,Two-Plan,Contra Costa,Anthem Blue Cross,Anthem Blue Cross,SPD - UIS State-Only,420.1,432.67,445.78
1/23-12/23,2023,Two-Plan,Contra Costa,Anthem Blue Cross,Anthem Blue Cross,SPD/Full-Dual - UIS State-Only,257.96,263.39,269.03
1/23-12/23,2023,Two-Plan,Contra Costa,Anthem Blue Cross,Anthem Blue Cross,LTC - UIS State-Only,8909.81,9018.31,9129.59
1/23-12/23,2023,Two-Plan,Contra Costa,Anthem Blue Cross,Anthem Blue Cross,LTC/Full-Dual - UIS State-Only,8110.03,8201.92,8295.99
1/23-12/23,2023,Two-Plan,Contra Costa,Contra Costa Health Plan,Contra Costa Health Plan,Child - UIS Federal,36.68,38.79,41.05
1/23-12/23,2023,Two-Plan,Contra Costa,Contra Costa Health Plan,Contra Costa Health Plan,Adult - UIS Federal,229.23,237.01,245.15
1/23-12/23,2023,Two-Plan,Contra Costa,Contra Costa Health Plan,Contra Costa Health Plan,ACA Optional Expansion - UIS Federal,345.65,356.85,368.55
1/23-12/23,2023,Two-Plan,Contra Costa,Contra Costa Health Plan,Contra Costa Health Plan,SPD - UIS Federal,940.89,969.62,999.56
1/23-12/23,2023,Two-Plan,Contra Costa,Contra Costa Health Plan,Contra Costa Health Plan,SPD/Full-Dual - UIS Federal,109.37,113.44,117.72
1/23-12/23,2023,Two-Plan,Contra Costa,Contra Costa Health Plan,Contra Costa Health Plan,LTC - UIS Federal,1961.47,2009.41,2059.21
1/23-12/23,2023,Two-Plan,Contra Costa,Contra Costa Health Plan,Contra Costa Health Plan,LTC/Full-Dual - UIS Federal,118.92,122.55,126.37
1/23-12/23,2023,Two-Plan,Contra Costa,Contra Costa Health Plan,Contra Costa Health Plan,Child - SIS,90.08,94.73,99.65
1/23-12/23,2023,Two-Plan,Contra Costa,Contra Costa Health Plan,Contra Costa Health Plan,Adult - SIS,258.35,267.71,277.54
1/23-12/23,2023,Two-Plan,Contra Costa,Contra Costa Health Plan,Contra Costa Health Plan,ACA Optional Expansion - SIS,342.22,354.01,366.36
1/23-12/23,2023,Two-Plan,Contra Costa,Contra Costa Health Plan,Contra Costa Health Plan,SPD - SIS,953.5,984.09,1015.99
1/23-12/23,2023,Two-Plan,Contra Costa,Contra Costa Health Plan,Contra Costa Health Plan,SPD/Full-Dual - SIS,207.25,213.41,219.88
1/23-12/23,2023,Two-Plan,Contra Costa,Contra Costa Health Plan,Contra Costa Health Plan,LTC - SIS,10857.37,11012.83,11172.88
1/23-12/23,2023,Two-Plan,Contra Costa,Contra Costa Health Plan,Contra Costa Health Plan,LTC/Full-Dual - SIS,8228.1,8323.33,8420.92
1/23-12/23,2023,Two-Plan,Contra Costa,Contra Costa Health Plan,Contra Costa Health Plan,Maternity - UIS Federal,10716.42,10949.95,11191.13
1/23-12/23,2023,Two-Plan,Contra Costa,Contra Costa Health Plan,Contra Costa Health Plan,Maternity - SIS,10716.42,10949.95,11191.13
1/23-12/23,2023,Two-Plan,Contra Costa,Contra Costa Health Plan,Contra Costa Health Plan,Child - UIS State-Only,69.48,72.26,75.19
1/23-12/23,2023,Two-Plan,Contra Costa,Contra Costa Health Plan,Contra Costa Health Plan,Adult - UIS State-Only,159.91,165.28,170.9
1/23-12/23,2023,Two-Plan,Contra Costa,Contra Costa Health Plan,Contra Costa Health Plan,ACA Optional Expansion - UIS State-Only,237.33,244.76,252.53
1/23-12/23,2023,Two-Plan,Contra Costa,Contra Costa Health Plan,Contra Costa Health Plan,SPD - UIS State-Only,600.84,617.98,635.83
1/23-12/23,2023,Two-Plan,Contra Costa,Contra Costa Health Plan,Contra Costa Health Plan,SPD/Full-Dual - UIS State-Only,250.97,256.17,261.58
1/23-12/23,2023,Two-Plan,Contra Costa,Contra Costa Health Plan,Contra Costa Health Plan,LTC - UIS State-Only,8907.82,9015.69,9126.3
1/23-12/23,2023,Two-Plan,Contra Costa,Contra Costa Health Plan,Contra Costa Health Plan,LTC/Full-Dual - UIS State-Only,8109.19,8200.78,8294.55
1/23-12/23,2023,Two-Plan,Fresno,CalViva Health,CalViva Health,Child - UIS Federal,27.08,28.49,29.99
1/23-12/23,2023,Two-Plan,Fresno,CalViva Health,CalViva Health,Adult - UIS Federal,191.46,197.65,204.1
1/23-12/23,2023,Two-Plan,Fresno,CalViva Health,CalViva Health,ACA Optional Expansion - UIS Federal,235.31,242.76,250.54
1/23-12/23,2023,Two-Plan,Fresno,CalViva Health,CalViva Health,SPD - UIS Federal,685.99,706.54,727.94
1/23-12/23,2023,Two-Plan,Fresno,CalViva Health,CalViva Health,SPD/Full-Dual - UIS Federal,103.82,107.32,110.99
1/23-12/23,2023,Two-Plan,Fresno,CalViva Health,CalViva Health,LTC - UIS Federal,1048.13,1071.17,1095.07
1/23-12/23,2023,Two-Plan,Fresno,CalViva Health,CalViva Health,LTC/Full-Dual - UIS Federal,70.74,72.8,74.96
1/23-12/23,2023,Two-Plan,Fresno,CalViva Health,CalViva Health,Child - SIS,66.49,69.68,73.06
1/23-12/23,2023,Two-Plan,Fresno,CalViva Health,CalViva Health,Adult - SIS,219.88,227.53,235.54
1/23-12/23,2023,Two-Plan,Fresno,CalViva Health,CalViva Health,ACA Optional Expansion - SIS,266.36,275.37,284.79
1/23-12/23,2023,Two-Plan,Fresno,CalViva Health,CalViva Health,SPD - SIS,720.14,743.75,768.38
1/23-12/23,2023,Two-Plan,Fresno,CalViva Health,CalViva Health,SPD/Full-Dual - SIS,211.62,217.68,224.01
1/23-12/23,2023,Two-Plan,Fresno,CalViva Health,CalViva Health,LTC - SIS,7905.22,8013.15,8124.16
1/23-12/23,2023,Two-Plan,Fresno,CalViva Health,CalViva Health,LTC/Full-Dual - SIS,5912.04,5984.14,6058.12
1/23-12/23,2023,Two-Plan,Fresno,CalViva Health,CalViva Health,Maternity - UIS Federal,8019.68,8194.49,8375.03
1/23-12/23,2023,Two-Plan,Fresno,CalViva Health,CalViva Health,Maternity - SIS,8034.63,8209.76,8390.64
1/23-12/23,2023,Two-Plan,Fresno,CalViva Health,CalViva Health,Child - UIS State-Only,36.69,38.26,39.92
1/23-12/23,2023,Two-Plan,Fresno,CalViva Health,CalViva Health,Adult - UIS State-Only,137.07,141.54,146.21
1/23-12/23,2023,Two-Plan,Fresno,CalViva Health,CalViva Health,ACA Optional Expansion - UIS State-Only,198.87,204.82,211.03
1/23-12/23,2023,Two-Plan,Fresno,CalViva Health,CalViva Health,SPD - UIS State-Only,548.43,563.99,580.17
1/23-12/23,2023,Two-Plan,Fresno,CalViva Health,CalViva Health,SPD/Full-Dual - UIS State-Only,199.49,204.51,209.74
1/23-12/23,2023,Two-Plan,Fresno,CalViva Health,CalViva Health,LTC - UIS State-Only,6857.02,6941.67,7028.51
1/23-12/23,2023,Two-Plan,Fresno,CalViva Health,CalViva Health,LTC/Full-Dual - UIS State-Only,5890.52,5959.84,6030.86
1/23-12/23,2023,Two-Plan,Fresno,Anthem Blue Cross,Anthem Blue Cross,Child - UIS Federal,19.87,21.07,22.35
1/23-12/23,2023,Two-Plan,Fresno,Anthem Blue Cross,Anthem Blue Cross,Adult - UIS Federal,166.41,171.92,177.69
1/23-12/23,2023,Two-Plan,Fresno,Anthem Blue Cross,Anthem Blue Cross,ACA Optional Expansion - UIS Federal,221.74,228.88,236.34
1/23-12/23,2023,Two-Plan,Fresno,Anthem Blue Cross,Anthem Blue Cross,SPD - UIS Federal,528.09,544.27,561.13
1/23-12/23,2023,Two-Plan,Fresno,Anthem Blue Cross,Anthem Blue Cross,SPD/Full-Dual - UIS Federal,101.8,105.26,108.88
1/23-12/23,2023,Two-Plan,Fresno,Anthem Blue Cross,Anthem Blue Cross,LTC - UIS Federal,1022.66,1045.43,1069.06
1/23-12/23,2023,Two-Plan,Fresno,Anthem Blue Cross,Anthem Blue Cross,LTC/Full-Dual - UIS Federal,70.6,72.63,74.76
1/23-12/23,2023,Two-Plan,Fresno,Anthem Blue Cross,Anthem Blue Cross,Child - SIS,63.63,66.67,69.9
1/23-12/23,2023,Two-Plan,Fresno,Anthem Blue Cross,Anthem Blue Cross,Adult - SIS,174.27,180.33,186.68
1/23-12/23,2023,Two-Plan,Fresno,Anthem Blue Cross,Anthem Blue Cross,ACA Optional Expansion - SIS,223.47,231.02,238.93
1/23-12/23,2023,Two-Plan,Fresno,Anthem Blue Cross,Anthem Blue Cross,SPD - SIS,575.36,594.23,613.92
1/23-12/23,2023,Two-Plan,Fresno,Anthem Blue Cross,Anthem Blue Cross,SPD/Full-Dual - SIS,228.28,234.45,240.9
1/23-12/23,2023,Two-Plan,Fresno,Anthem Blue Cross,Anthem Blue Cross,LTC - SIS,7851.79,7959.42,8070.13
1/23-12/23,2023,Two-Plan,Fresno,Anthem Blue Cross,Anthem Blue Cross,LTC/Full-Dual - SIS,5885.01,5957.19,6031.26
1/23-12/23,2023,Two-Plan,Fresno,Anthem Blue Cross,Anthem Blue Cross,Maternity - UIS Federal,8078.38,8254.46,8436.32
1/23-12/23,2023,Two-Plan,Fresno,Anthem Blue Cross,Anthem Blue Cross,Maternity - SIS,8095.84,8272.31,8454.56
1/23-12/23,2023,Two-Plan,Fresno,Anthem Blue Cross,Anthem Blue Cross,Child - UIS State-Only,44.57,46.48,48.48
1/23-12/23,2023,Two-Plan,Fresno,Anthem Blue Cross,Anthem Blue Cross,Adult - UIS State-Only,138.57,143.22,148.09
1/23-12/23,2023,Two-Plan,Fresno,Anthem Blue Cross,Anthem Blue Cross,ACA Optional Expansion - UIS State-Only,229.31,236.36,243.71
1/23-12/23,2023,Two-Plan,Fresno,Anthem Blue Cross,Anthem Blue Cross,SPD - UIS State-Only,401.15,412.87,425.09
1/23-12/23,2023,Two-Plan,Fresno,Anthem Blue Cross,Anthem Blue Cross,SPD/Full-Dual - UIS State-Only,189.53,194.44,199.56
1/23-12/23,2023,Two-Plan,Fresno,Anthem Blue Cross,Anthem Blue Cross,LTC - UIS State-Only,6692.33,6775.56,6860.96
1/23-12/23,2023,Two-Plan,Fresno,Anthem Blue Cross,Anthem Blue Cross,LTC/Full-Dual - UIS State-Only,5891.69,5961.29,6032.63
1/23-12/23,2023,Two-Plan,Kern,Kern Health Systems,Kern Health Systems,Child - UIS Federal,23.28,24.66,26.12
1/23-12/23,2023,Two-Plan,Kern,Kern Health Systems,Kern Health Systems,Adult - UIS Federal,223.0,230.17,237.66
1/23-12/23,2023,Two-Plan,Kern,Kern Health Systems,Kern Health Systems,ACA Optional Expansion - UIS Federal,259.26,267.48,276.06
1/23-12/23,2023,Two-Plan,Kern,Kern Health Systems,Kern Health Systems,SPD - UIS Federal,798.27,822.15,847.02
1/23-12/23,2023,Two-Plan,Kern,Kern Health Systems,Kern Health Systems,SPD/Full-Dual - UIS Federal,123.23,127.39,131.75
1/23-12/23,2023,Two-Plan,Kern,Kern Health Systems,Kern Health Systems,LTC - UIS Federal,1425.16,1457.99,1492.06
1/23-12/23,2023,Two-Plan,Kern,Kern Health Systems,Kern Health Systems,LTC/Full-Dual - UIS Federal,76.16,78.4,80.75
1/23-12/23,2023,Two-Plan,Kern,Kern Health Systems,Kern Health Systems,Child - SIS,73.83,77.33,81.03
1/23-12/23,2023,Two-Plan,Kern,Kern Health Systems,Kern Health Systems,Adult - SIS,235.74,243.87,252.38
1/23-12/23,2023,Two-Plan,Kern,Kern Health Systems,Kern Health Systems,ACA Optional Expansion - SIS,299.01,308.9,319.25
1/23-12/23,2023,Two-Plan,Kern,Kern Health Systems,Kern Health Systems,SPD - SIS,855.93,882.52,910.24
1/23-12/23,2023,Two-Plan,Kern,Kern Health Systems,Kern Health Systems,SPD/Full-Dual - SIS,221.56,227.82,234.39
1/23-12/23,2023,Two-Plan,Kern,Kern Health Systems,Kern Health Systems,LTC - SIS,9145.91,9271.62,9400.93
1/23-12/23,2023,Two-Plan,Kern,Kern Health Systems,Kern Health Systems,LTC/Full-Dual - SIS,6966.73,7057.7,7151.17
1/23-12/23,2023,Two-Plan,Kern,Kern Health Systems,Kern Health Systems,Maternity - UIS Federal,7520.55,7684.47,7853.76
1/23-12/23,2023,Two-Plan,Kern,Kern Health Systems,Kern Health Systems,Maternity - SIS,7520.55,7684.47,7853.76
1/23-12/23,2023,Two-Plan,Kern,Kern Health Systems,Kern Health Systems,Child - UIS State-Only,37.24,38.9,40.65
1/23-12/23,2023,Two-Plan,Kern,Kern Health Systems,Kern Health Systems,Adult - UIS State-Only,165.96,171.3,176.88
1/23-12/23,2023,Two-Plan,Kern,Kern Health Systems,Kern Health Systems,ACA Optional Expansion - UIS State-Only,226.06,233.05,240.35
1/23-12/23,2023,Two-Plan,Kern,Kern Health Systems,Kern Health Systems,SPD - UIS State-Only,634.71,652.58,671.19
1/23-12/23,2023,Two-Plan,Kern,Kern Health Systems,Kern Health Systems,SPD/Full-Dual - UIS State-Only,205.62,211.22,217.07
1/23-12/23,2023,Two-Plan,Kern,Kern Health Systems,Kern Health Systems,LTC - UIS State-Only,7748.02,7841.7,7937.75
1/23-12/23,2023,Two-Plan,Kern,Kern Health Systems,Kern Health Systems,LTC/Full-Dual - UIS State-Only,6890.56,6979.3,7070.42
1/23-12/23,2023,Two-Plan,Kern,Health Net of California,Health Net,Child - UIS Federal,20.94,22.16,23.46
1/23-12/23,2023,Two-Plan,Kern,Health Net of California,Health Net,Adult - UIS Federal,146.48,151.37,156.48
1/23-12/23,2023,Two-Plan,Kern,Health Net of California,Health Net,ACA Optional Expansion - UIS Federal,212.46,219.28,226.4
1/23-12/23,2023,Two-Plan,Kern,Health Net of California,Health Net,SPD - UIS Federal,633.21,652.34,672.27
1/23-12/23,2023,Two-Plan,Kern,Health Net of California,Health Net,SPD/Full-Dual - UIS Federal,116.08,119.97,124.05
1/23-12/23,2023,Two-Plan,Kern,Health Net of California,Health Net,LTC - UIS Federal,1425.24,1458.18,1492.36
1/23-12/23,2023,Two-Plan,Kern,Health Net of California,Health Net,LTC/Full-Dual - UIS Federal,75.54,77.67,79.91
1/23-12/23,2023,Two-Plan,Kern,Health Net of California,Health Net,Child - SIS,60.95,63.93,67.08
1/23-12/23,2023,Two-Plan,Kern,Health Net of California,Health Net,Adult - SIS,206.23,213.35,220.82
1/23-12/23,2023,Two-Plan,Kern,Health Net of California,Health Net,ACA Optional Expansion - SIS,248.8,257.09,265.76
1/23-12/23,2023,Two-Plan,Kern,Health Net of California,Health Net,SPD - SIS,695.98,717.72,740.39
1/23-12/23,2023,Two-Plan,Kern,Health Net of California,Health Net,SPD/Full-Dual - SIS,211.75,217.61,223.75
1/23-12/23,2023,Two-Plan,Kern,Health Net of California,Health Net,LTC - SIS,9146.3,9272.25,9401.81
1/23-12/23,2023,Two-Plan,Kern,Health Net of California,Health Net,LTC/Full-Dual - SIS,6966.59,7057.64,7151.19
1/23-12/23,2023,Two-Plan,Kern,Health Net of California,Health Net,Maternity - UIS Federal,7520.55,7684.47,7853.76
1/23-12/23,2023,Two-Plan,Kern,Health Net of California,Health Net,Maternity - SIS,7520.55,7684.47,7853.76
1/23-12/23,2023,Two-Plan,Kern,Health Net of California,Health Net,Child - UIS State-Only,29.59,30.98,32.46
1/23-12/23,2023,Two-Plan,Kern,Health Net of California,Health Net,Adult - UIS State-Only,120.14,124.17,128.38
1/23-12/23,2023,Two-Plan,Kern,Health Net of California,Health Net,ACA Optional Expansion - UIS State-Only,189.82,195.71,201.86
1/23-12/23,2023,Two-Plan,Kern,Health Net of California,Health Net,SPD - UIS State-Only,496.21,510.38,525.12
1/23-12/23,2023,Two-Plan,Kern,Health Net of California,Health Net,SPD/Full-Dual - UIS State-Only,197.09,202.39,207.92
1/23-12/23,2023,Two-Plan,Kern,Health Net of California,Health Net,LTC - UIS State-Only,7748.36,7842.17,7938.37
1/23-12/23,2023,Two-Plan,Kern,Health Net of California,Health Net,LTC/Full-Dual - UIS State-Only,6891.05,6979.97,7071.29
1/23-12/23,2023,Two-Plan,Kings,CalViva Health,CalViva Health,Child - UIS Federal,27.08,28.49,29.99
1/23-12/23,2023,Two-Plan,Kings,CalViva Health,CalViva Health,Adult - UIS Federal,191.46,197.65,204.1
1/23-12/23,2023,Two-Plan,Kings,CalViva Health,CalViva Health,ACA Optional Expansion - UIS Federal,235.31,242.76,250.54
1/23-12/23,2023,Two-Plan,Kings,CalViva Health,CalViva Health,SPD - UIS Federal,685.99,706.54,727.94
1/23-12/23,2023,Two-Plan,Kings,CalViva Health,CalViva Health,SPD/Full-Dual - UIS Federal,103.82,107.32,110.99
1/23-12/23,2023,Two-Plan,Kings,CalViva Health,CalViva Health,LTC - UIS Federal,1048.13,1071.17,1095.07
1/23-12/23,2023,Two-Plan,Kings,CalViva Health,CalViva Health,LTC/Full-Dual - UIS Federal,70.74,72.8,74.96
1/23-12/23,2023,Two-Plan,Kings,CalViva Health,CalViva Health,Child - SIS,66.49,69.68,73.06
1/23-12/23,2023,Two-Plan,Kings,CalViva Health,CalViva Health,Adult - SIS,219.88,227.53,235.54
1/23-12/23,2023,Two-Plan,Kings,CalViva Health,CalViva Health,ACA Optional Expansion - SIS,266.36,275.37,284.79
1/23-12/23,2023,Two-Plan,Kings,CalViva Health,CalViva Health,SPD - SIS,720.14,743.75,768.38
1/23-12/23,2023,Two-Plan,Kings,CalViva Health,CalViva Health,SPD/Full-Dual - SIS,211.62,217.68,224.01
1/23-12/23,2023,Two-Plan,Kings,CalViva Health,CalViva Health,LTC - SIS,7905.22,8013.15,8124.16
1/23-12/23,2023,Two-Plan,Kings,CalViva Health,CalViva Health,LTC/Full-Dual - SIS,5912.04,5984.14,6058.12
1/23-12/23,2023,Two-Plan,Kings,CalViva Health,CalViva Health,Maternity - UIS Federal,8019.68,8194.49,8375.03
1/23-12/23,2023,Two-Plan,Kings,CalViva Health,CalViva Health,Maternity - SIS,8034.63,8209.76,8390.64
1/23-12/23,2023,Two-Plan,Kings,CalViva Health,CalViva Health,Child - UIS State-Only,36.69,38.26,39.92
1/23-12/23,2023,Two-Plan,Kings,CalViva Health,CalViva Health,Adult - UIS State-Only,137.07,141.54,146.21
1/23-12/23,2023,Two-Plan,Kings,CalViva Health,CalViva Health,ACA Optional Expansion - UIS State-Only,198.87,204.82,211.03
1/23-12/23,2023,Two-Plan,Kings,CalViva Health,CalViva Health,SPD - UIS State-Only,548.43,563.99,580.17
1/23-12/23,2023,Two-Plan,Kings,CalViva Health,CalViva Health,SPD/Full-Dual - UIS State-Only,199.49,204.51,209.74
1/23-12/23,2023,Two-Plan,Kings,CalViva Health,CalViva Health,LTC - UIS State-Only,6857.02,6941.67,7028.51
1/23-12/23,2023,Two-Plan,Kings,CalViva Health,CalViva Health,LTC/Full-Dual - UIS State-Only,5890.52,5959.84,6030.86
1/23-12/23,2023,Two-Plan,Kings,Anthem Blue Cross,Anthem Blue Cross,Child - UIS Federal,19.87,21.07,22.35
1/23-12/23,2023,Two-Plan,Kings,Anthem Blue Cross,Anthem Blue Cross,Adult - UIS Federal,166.41,171.92,177.69
1/23-12/23,2023,Two-Plan,Kings,Anthem Blue Cross,Anthem Blue Cross,ACA Optional Expansion - UIS Federal,221.74,228.88,236.34
1/23-12/23,2023,Two-Plan,Kings,Anthem Blue Cross,Anthem Blue Cross,SPD - UIS Federal,528.09,544.27,561.13
1/23-12/23,2023,Two-Plan,Kings,Anthem Blue Cross,Anthem Blue Cross,SPD/Full-Dual - UIS Federal,101.8,105.26,108.88
1/23-12/23,2023,Two-Plan,Kings,Anthem Blue Cross,Anthem Blue Cross,LTC - UIS Federal,1022.66,1045.43,1069.06
1/23-12/23,2023,Two-Plan,Kings,Anthem Blue Cross,Anthem Blue Cross,LTC/Full-Dual - UIS Federal,70.6,72.63,74.76
1/23-12/23,2023,Two-Plan,Kings,Anthem Blue Cross,Anthem Blue Cross,Child - SIS,63.63,66.67,69.9
1/23-12/23,2023,Two-Plan,Kings,Anthem Blue Cross,Anthem Blue Cross,Adult - SIS,174.27,180.33,186.68
1/23-12/23,2023,Two-Plan,Kings,Anthem Blue Cross,Anthem Blue Cross,ACA Optional Expansion - SIS,223.47,231.02,238.93
1/23-12/23,2023,Two-Plan,Kings,Anthem Blue Cross,Anthem Blue Cross,SPD - SIS,575.36,594.23,613.92
1/23-12/23,2023,Two-Plan,Kings,Anthem Blue Cross,Anthem Blue Cross,SPD/Full-Dual - SIS,228.28,234.45,240.9
1/23-12/23,2023,Two-Plan,Kings,Anthem Blue Cross,Anthem Blue Cross,LTC - SIS,7851.79,7959.42,8070.13
1/23-12/23,2023,Two-Plan,Kings,Anthem Blue Cross,Anthem Blue Cross,LTC/Full-Dual - SIS,5885.01,5957.19,6031.26
1/23-12/23,2023,Two-Plan,Kings,Anthem Blue Cross,Anthem Blue Cross,Maternity - UIS Federal,8078.38,8254.46,8436.32
1/23-12/23,2023,Two-Plan,Kings,Anthem Blue Cross,Anthem Blue Cross,Maternity - SIS,8095.84,8272.31,8454.56
1/23-12/23,2023,Two-Plan,Kings,Anthem Blue Cross,Anthem Blue Cross,Child - UIS State-Only,44.57,46.48,48.48
1/23-12/23,2023,Two-Plan,Kings,Anthem Blue Cross,Anthem Blue Cross,Adult - UIS State-Only,138.57,143.22,148.09
1/23-12/23,2023,Two-Plan,Kings,Anthem Blue Cross,Anthem Blue Cross,ACA Optional Expansion - UIS State-Only,229.31,236.36,243.71
1/23-12/23,2023,Two-Plan,Kings,Anthem Blue Cross,Anthem Blue Cross,SPD - UIS State-Only,401.15,412.87,425.09
1/23-12/23,2023,Two-Plan,Kings,Anthem Blue Cross,Anthem Blue Cross,SPD/Full-Dual - UIS State-Only,189.53,194.44,199.56
1/23-12/23,2023,Two-Plan,Kings,Anthem Blue Cross,Anthem Blue Cross,LTC - UIS State-Only,6692.33,6775.56,6860.96
1/23-12/23,2023,Two-Plan,Kings,Anthem Blue Cross,Anthem Blue Cross,LTC/Full-Dual - UIS State-Only,5891.69,5961.29,6032.63
1/23-12/23,2023,Two-Plan,Los Angeles,LA Care Health Plan,L.A. Care,Child - UIS Federal,27.15,28.68,30.31
1/23-12/23,2023,Two-Plan,Los Angeles,LA Care Health Plan,L.A. Care,Adult - UIS Federal,130.23,134.85,139.69
1/23-12/23,2023,Two-Plan,Los Angeles,LA Care Health Plan,L.A. Care,ACA Optional Expansion - UIS Federal,228.14,235.69,243.59
1/23-12/23,2023,Two-Plan,Los Angeles,LA Care Health Plan,L.A. Care,SPD - UIS Federal,640.05,659.97,680.73
1/23-12/23,2023,Two-Plan,Los Angeles,LA Care Health Plan,L.A. Care,SPD/Full-Dual - UIS Federal,60.5,62.96,65.56
