Rating Period,Calendar Year,Model,County,Health Plan,Category of Aid, Lower Bound , Midpoint , Upper Bound 
1/24-12/24,2024,Two-Plan,Kern,Kern Health Systems,Maternity - UIS Federally Eligible,"$7,397.25 ",-,"$7,724.09 "
1/24-12/24,2024,Two-Plan,Kern,Kern Health Systems,Child - UIS State-Only,$57.68 ,-,$62.75 
1/24-12/24,2024,Two-Plan,Kern,Kern Health Systems,Adult - UIS State-Only,$196.16 ,-,$209.39 
1/24-12/24,2024,Two-Plan,Kern,Kern Health Systems,ACA Optional Expansion - UIS State-Only,$226.75 ,-,$241.43 
1/24-12/24,2024,Two-Plan,Kern,Kern Health Systems,SPD - UIS State-Only,$505.37 ,-,$535.87 
1/24-12/24,2024,Two-Plan,Kern,Kern Health Systems,SPD/Full-Dual - UIS State-Only,$149.85 ,-,$159.13 
1/24-12/24,2024,Two-Plan,Kern,Kern Health Systems,LTC - UIS State-Only,"$11,043.51 ",-,"$11,440.20 "
1/24-12/24,2024,Two-Plan,Kern,Kern Health Systems,LTC/Full-Dual - UIS State-Only,"$6,759.97 ",-,"$7,004.09 "
1/24-12/24,2024,Two-Plan,Los Angeles,LA Care HP,Child - SIS,$109.07 ,-,$119.40 
1/24-12/24,2024,Two-Plan,Los Angeles,LA Care HP,Adult - SIS,$235.45 ,-,$253.51 
1/24-12/24,2024,Two-Plan,Los Angeles,LA Care HP,ACA Optional Expansion - SIS,$316.62 ,-,$339.22 
1/24-12/24,2024,Two-Plan,Los Angeles,LA Care HP,SPD - SIS,"$1,044.79 ",-,"$1,104.71 "
1/24-12/24,2024,Two-Plan,Los Angeles,LA Care HP,SPD/Full-Dual - SIS,$420.71 ,-,$444.78 
1/24-12/24,2024,Two-Plan,Los Angeles,LA Care HP,LTC - SIS,"$11,714.64 ",-,"$12,173.04 "
1/24-12/24,2024,Two-Plan,Los Angeles,LA Care HP,LTC/Full-Dual - SIS,"$8,216.18 ",-,"$8,509.18 "
1/24-12/24,2024,Two-Plan,Los Angeles,LA Care HP,Maternity - SIS,"$8,468.29 ",-,"$8,842.52 "
1/24-12/24,2024,Two-Plan,Los Angeles,LA Care HP,Child - UIS Federally Eligible,$26.83 ,-,$29.97 
1/24-12/24,2024,Two-Plan,Los Angeles,LA Care HP,Adult - UIS Federally Eligible,$119.07 ,-,$127.98 
1/24-12/24,2024,Two-Plan,Los Angeles,LA Care HP,ACA Optional Expansion - UIS Federally Eligible,$171.44 ,-,$183.66 
1/24-12/24,2024,Two-Plan,Los Angeles,LA Care HP,SPD - UIS Federally Eligible,$343.06 ,-,$365.75 
1/24-12/24,2024,Two-Plan,Los Angeles,LA Care HP,SPD/Full-Dual - UIS Federally Eligible,$64.11 ,-,$69.32 
1/24-12/24,2024,Two-Plan,Los Angeles,LA Care HP,LTC - UIS Federally Eligible,"$1,361.64 ",-,"$1,447.53 "
1/24-12/24,2024,Two-Plan,Los Angeles,LA Care HP,LTC/Full-Dual - UIS Federally Eligible,$462.13 ,-,$488.56 
1/24-12/24,2024,Two-Plan,Los Angeles,LA Care HP,Maternity - UIS Federally Eligible,"$8,468.29 ",-,"$8,842.52 "
1/24-12/24,2024,Two-Plan,Los Angeles,LA Care HP,Child - UIS State-Only,$64.27 ,-,$70.24 
1/24-12/24,2024,Two-Plan,Los Angeles,LA Care HP,Adult - UIS State-Only,$125.72 ,-,$135.24 
1/24-12/24,2024,Two-Plan,Los Angeles,LA Care HP,ACA Optional Expansion - UIS State-Only,$244.22 ,-,$260.03 
1/24-12/24,2024,Two-Plan,Los Angeles,LA Care HP,SPD - UIS State-Only,$596.74 ,-,$628.09 
1/24-12/24,2024,Two-Plan,Los Angeles,LA Care HP,SPD/Full-Dual - UIS State-Only,$256.71 ,-,$270.57 
1/24-12/24,2024,Two-Plan,Los Angeles,LA Care HP,LTC - UIS State-Only,"$9,520.45 ",-,"$9,870.56 "
1/24-12/24,2024,Two-Plan,Los Angeles,LA Care HP,LTC/Full-Dual - UIS State-Only,"$8,250.63 ",-,"$8,540.56 "
1/24-12/24,2024,Two-Plan,Riverside,Molina Healthcare,Child - SIS,$96.74 ,-,$105.38 
1/24-12/24,2024,Two-Plan,Riverside,Molina Healthcare,Adult - SIS,$187.94 ,-,$201.34 
1/24-12/24,2024,Two-Plan,Riverside,Molina Healthcare,ACA Optional Expansion - SIS,$205.46 ,-,$219.81 
1/24-12/24,2024,Two-Plan,Riverside,Molina Healthcare,SPD - SIS,$787.69 ,-,$832.76 
1/24-12/24,2024,Two-Plan,Riverside,Molina Healthcare,SPD/Full-Dual - SIS,$340.00 ,-,$360.35 
1/24-12/24,2024,Two-Plan,Riverside,Molina Healthcare,LTC - SIS,"$9,899.89 ",-,"$10,289.85 "
1/24-12/24,2024,Two-Plan,Riverside,Molina Healthcare,LTC/Full-Dual - SIS,"$7,373.54 ",-,"$7,638.55 "
1/24-12/24,2024,Two-Plan,Riverside,Molina Healthcare,Maternity - SIS,"$9,000.31 ",-,"$9,398.02 "
1/24-12/24,2024,Two-Plan,Riverside,Molina Healthcare,Child - UIS Federally Eligible,$27.38 ,-,$30.47 
1/24-12/24,2024,Two-Plan,Riverside,Molina Healthcare,Adult - UIS Federally Eligible,$140.24 ,-,$149.96 
1/24-12/24,2024,Two-Plan,Riverside,Molina Healthcare,ACA Optional Expansion - UIS Federally Eligible,$158.32 ,-,$168.93 
1/24-12/24,2024,Two-Plan,Riverside,Molina Healthcare,SPD - UIS Federally Eligible,$502.37 ,-,$533.94 
1/24-12/24,2024,Two-Plan,Riverside,Molina Healthcare,SPD/Full-Dual - UIS Federally Eligible,$95.48 ,-,$102.59 
1/24-12/24,2024,Two-Plan,Riverside,Molina Healthcare,LTC - UIS Federally Eligible,$954.96 ,-,"$1,014.08 "
1/24-12/24,2024,Two-Plan,Riverside,Molina Healthcare,LTC/Full-Dual - UIS Federally Eligible,$265.10 ,-,$280.59 
1/24-12/24,2024,Two-Plan,Riverside,Molina Healthcare,Maternity - UIS Federally Eligible,"$9,000.31 ",-,"$9,398.02 "
1/24-12/24,2024,Two-Plan,Riverside,Molina Healthcare,Child - UIS State-Only,$58.82 ,-,$63.84 
1/24-12/24,2024,Two-Plan,Riverside,Molina Healthcare,Adult - UIS State-Only,$126.92 ,-,$135.62 
1/24-12/24,2024,Two-Plan,Riverside,Molina Healthcare,ACA Optional Expansion - UIS State-Only,$155.08 ,-,$165.00 
1/24-12/24,2024,Two-Plan,Riverside,Molina Healthcare,SPD - UIS State-Only,$496.91 ,-,$524.74 
1/24-12/24,2024,Two-Plan,Riverside,Molina Healthcare,SPD/Full-Dual - UIS State-Only,$253.00 ,-,$266.69 
1/24-12/24,2024,Two-Plan,Riverside,Molina Healthcare,LTC - UIS State-Only,"$8,777.48 ",-,"$9,094.66 "
1/24-12/24,2024,Two-Plan,Riverside,Molina Healthcare,LTC/Full-Dual - UIS State-Only,"$8,890.87 ",-,"$9,198.37 "
1/24-12/24,2024,Two-Plan,San Bernardino,Molina Healthcare,Child - SIS,$96.74 ,-,$105.38 
1/24-12/24,2024,Two-Plan,San Bernardino,Molina Healthcare,Adult - SIS,$187.94 ,-,$201.34 
1/24-12/24,2024,Two-Plan,San Bernardino,Molina Healthcare,ACA Optional Expansion - SIS,$205.46 ,-,$219.81 
1/24-12/24,2024,Two-Plan,San Bernardino,Molina Healthcare,SPD - SIS,$787.69 ,-,$832.76 
1/24-12/24,2024,Two-Plan,San Bernardino,Molina Healthcare,SPD/Full-Dual - SIS,$340.00 ,-,$360.35 
1/24-12/24,2024,Two-Plan,San Bernardino,Molina Healthcare,LTC - SIS,"$9,899.89 ",-,"$10,289.85 "
1/24-12/24,2024,Two-Plan,San Bernardino,Molina Healthcare,LTC/Full-Dual - SIS,"$7,373.54 ",-,"$7,638.55 "
1/24-12/24,2024,Two-Plan,San Bernardino,Molina Healthcare,Maternity - SIS,"$9,000.31 ",-,"$9,398.02 "
1/24-12/24,2024,Two-Plan,San Bernardino,Molina Healthcare,Child - UIS Federally Eligible,$27.38 ,-,$30.47 
1/24-12/24,2024,Two-Plan,San Bernardino,Molina Healthcare,Adult - UIS Federally Eligible,$140.24 ,-,$149.96 
1/24-12/24,2024,Two-Plan,San Bernardino,Molina Healthcare,ACA Optional Expansion - UIS Federally Eligible,$158.32 ,-,$168.93 
1/24-12/24,2024,Two-Plan,San Bernardino,Molina Healthcare,SPD - UIS Federally Eligible,$502.37 ,-,$533.94 
1/24-12/24,2024,Two-Plan,San Bernardino,Molina Healthcare,SPD/Full-Dual - UIS Federally Eligible,$95.48 ,-,$102.59 
1/24-12/24,2024,Two-Plan,San Bernardino,Molina Healthcare,LTC - UIS Federally Eligible,$954.96 ,-,"$1,014.08 "
1/24-12/24,2024,Two-Plan,San Bernardino,Molina Healthcare,LTC/Full-Dual - UIS Federally Eligible,$265.10 ,-,$280.59 
1/24-12/24,2024,Two-Plan,San Bernardino,Molina Healthcare,Maternity - UIS Federally Eligible,"$9,000.31 ",-,"$9,398.02 "
1/24-12/24,2024,Two-Plan,San Bernardino,Molina Healthcare,Child - UIS State-Only,$58.82 ,-,$63.84 
1/24-12/24,2024,Two-Plan,San Bernardino,Molina Healthcare,Adult - UIS State-Only,$126.92 ,-,$135.62 
1/24-12/24,2024,Two-Plan,San Bernardino,Molina Healthcare,ACA Optional Expansion - UIS State-Only,$155.08 ,-,$165.00 
1/24-12/24,2024,Two-Plan,San Bernardino,Molina Healthcare,SPD - UIS State-Only,$496.91 ,-,$524.74 
1/24-12/24,2024,Two-Plan,San Bernardino,Molina Healthcare,SPD/Full-Dual - UIS State-Only,$253.00 ,-,$266.69 
1/24-12/24,2024,Two-Plan,San Bernardino,Molina Healthcare,LTC - UIS State-Only,"$8,777.48 ",-,"$9,094.66 "
1/24-12/24,2024,Two-Plan,San Bernardino,Molina Healthcare,LTC/Full-Dual - UIS State-Only,"$8,890.87 ",-,"$9,198.37 "
1/24-12/24,2024,Two-Plan,Alpine,Health Plan of San Joaquin,Child - SIS,$101.13 ,-,$110.98 
1/24-12/24,2024,Two-Plan,Alpine,Health Plan of San Joaquin,Adult - SIS,$343.44 ,-,$367.97 
1/24-12/24,2024,Two-Plan,Alpine,Health Plan of San Joaquin,ACA Optional Expansion - SIS,$372.52 ,-,$398.47 
1/24-12/24,2024,Two-Plan,Alpine,Health Plan of San Joaquin,SPD - SIS,$963.94 ,-,"$1,023.18 "
1/24-12/24,2024,Two-Plan,Alpine,Health Plan of San Joaquin,SPD/Full-Dual - SIS,$195.18 ,-,$208.11 
1/24-12/24,2024,Two-Plan,Alpine,Health Plan of San Joaquin,LTC - SIS,"$11,041.27 ",-,"$11,454.64 "
1/24-12/24,2024,Two-Plan,Alpine,Health Plan of San Joaquin,LTC/Full-Dual - SIS,"$10,920.62 ",-,"$11,303.24 "
1/24-12/24,2024,Two-Plan,Alpine,Health Plan of San Joaquin,Maternity - SIS,"$12,599.26 ",-,"$13,155.94 "
1/24-12/24,2024,Two-Plan,Alpine,Health Plan of San Joaquin,Child - UIS Federally Eligible,$29.21 ,-,$33.01 
1/24-12/24,2024,Two-Plan,Alpine,Health Plan of San Joaquin,Adult - UIS Federally Eligible,$189.58 ,-,$203.07 
1/24-12/24,2024,Two-Plan,Alpine,Health Plan of San Joaquin,ACA Optional Expansion - UIS Federally Eligible,$346.71 ,-,$369.71 
1/24-12/24,2024,Two-Plan,Alpine,Health Plan of San Joaquin,SPD - UIS Federally Eligible,$516.53 ,-,$549.76 
1/24-12/24,2024,Two-Plan,Alpine,Health Plan of San Joaquin,SPD/Full-Dual - UIS Federally Eligible,$104.81 ,-,$112.83 
1/24-12/24,2024,Two-Plan,Alpine,Health Plan of San Joaquin,LTC - UIS Federally Eligible,$623.50 ,-,$663.18 
1/24-12/24,2024,Two-Plan,Alpine,Health Plan of San Joaquin,LTC/Full-Dual - UIS Federally Eligible,$48.76 ,-,$53.34 
1/24-12/24,2024,Two-Plan,Alpine,Health Plan of San Joaquin,Maternity - UIS Federally Eligible,"$12,599.26 ",-,"$13,155.94 "
1/24-12/24,2024,Two-Plan,Alpine,Health Plan of San Joaquin,Child - UIS State-Only,$53.82 ,-,$58.25 
1/24-12/24,2024,Two-Plan,Alpine,Health Plan of San Joaquin,Adult - UIS State-Only,$136.97 ,-,$146.59 
1/24-12/24,2024,Two-Plan,Alpine,Health Plan of San Joaquin,ACA Optional Expansion - UIS State-Only,$192.24 ,-,$205.11 
1/24-12/24,2024,Two-Plan,Alpine,Health Plan of San Joaquin,SPD - UIS State-Only,$476.02 ,-,$502.91 
1/24-12/24,2024,Two-Plan,Alpine,Health Plan of San Joaquin,SPD/Full-Dual - UIS State-Only,$109.94 ,-,$117.69 
1/24-12/24,2024,Two-Plan,Alpine,Health Plan of San Joaquin,LTC - UIS State-Only,"$10,366.74 ",-,"$10,737.34 "
1/24-12/24,2024,Two-Plan,Alpine,Health Plan of San Joaquin,LTC/Full-Dual - UIS State-Only,"$10,854.48 ",-,"$11,231.64 "
1/24-12/24,2024,Two-Plan,El Dorado,Health Plan of San Joaquin,Child - SIS,$101.13 ,-,$110.98 
1/24-12/24,2024,Two-Plan,El Dorado,Health Plan of San Joaquin,Adult - SIS,$343.44 ,-,$367.97 
1/24-12/24,2024,Two-Plan,El Dorado,Health Plan of San Joaquin,ACA Optional Expansion - SIS,$372.52 ,-,$398.47 
1/24-12/24,2024,Two-Plan,El Dorado,Health Plan of San Joaquin,SPD - SIS,$963.94 ,-,"$1,023.18 "
1/24-12/24,2024,Two-Plan,El Dorado,Health Plan of San Joaquin,SPD/Full-Dual - SIS,$195.18 ,-,$208.11 
1/24-12/24,2024,Two-Plan,El Dorado,Health Plan of San Joaquin,LTC - SIS,"$11,041.27 ",-,"$11,454.64 "
1/24-12/24,2024,Two-Plan,El Dorado,Health Plan of San Joaquin,LTC/Full-Dual - SIS,"$10,920.62 ",-,"$11,303.24 "
1/24-12/24,2024,Two-Plan,El Dorado,Health Plan of San Joaquin,Maternity - SIS,"$12,599.26 ",-,"$13,155.94 "
1/24-12/24,2024,Two-Plan,El Dorado,Health Plan of San Joaquin,Child - UIS Federally Eligible,$29.21 ,-,$33.01 
1/24-12/24,2024,Two-Plan,El Dorado,Health Plan of San Joaquin,Adult - UIS Federally Eligible,$189.58 ,-,$203.07 
1/24-12/24,2024,Two-Plan,El Dorado,Health Plan of San Joaquin,ACA Optional Expansion - UIS Federally Eligible,$346.71 ,-,$369.71 
1/24-12/24,2024,Two-Plan,El Dorado,Health Plan of San Joaquin,SPD - UIS Federally Eligible,$516.53 ,-,$549.76 
1/24-12/24,2024,Two-Plan,El Dorado,Health Plan of San Joaquin,SPD/Full-Dual - UIS Federally Eligible,$104.81 ,-,$112.83 
1/24-12/24,2024,Two-Plan,El Dorado,Health Plan of San Joaquin,LTC - UIS Federally Eligible,$623.50 ,-,$663.18 
1/24-12/24,2024,Two-Plan,El Dorado,Health Plan of San Joaquin,LTC/Full-Dual - UIS Federally Eligible,$48.76 ,-,$53.34 
1/24-12/24,2024,Two-Plan,El Dorado,Health Plan of San Joaquin,Maternity - UIS Federally Eligible,"$12,599.26 ",-,"$13,155.94 "
1/24-12/24,2024,Two-Plan,El Dorado,Health Plan of San Joaquin,Child - UIS State-Only,$53.82 ,-,$58.25 
1/24-12/24,2024,Two-Plan,El Dorado,Health Plan of San Joaquin,Adult - UIS State-Only,$136.97 ,-,$146.59 
1/24-12/24,2024,Two-Plan,El Dorado,Health Plan of San Joaquin,ACA Optional Expansion - UIS State-Only,$192.24 ,-,$205.11 
1/24-12/24,2024,Two-Plan,El Dorado,Health Plan of San Joaquin,SPD - UIS State-Only,$476.02 ,-,$502.91 
1/24-12/24,2024,Two-Plan,El Dorado,Health Plan of San Joaquin,SPD/Full-Dual - UIS State-Only,$109.94 ,-,$117.69 
1/24-12/24,2024,Two-Plan,El Dorado,Health Plan of San Joaquin,LTC - UIS State-Only,"$10,366.74 ",-,"$10,737.34 "
1/24-12/24,2024,Two-Plan,El Dorado,Health Plan of San Joaquin,LTC/Full-Dual - UIS State-Only,"$10,854.48 ",-,"$11,231.64 "
1/24-12/24,2024,Two-Plan,San Francisco,San Francisco Health Plan,Child - SIS,$121.99 ,-,$134.54 
1/24-12/24,2024,Two-Plan,San Francisco,San Francisco Health Plan,Adult - SIS,$334.44 ,-,$360.12 
1/24-12/24,2024,Two-Plan,San Francisco,San Francisco Health Plan,ACA Optional Expansion - SIS,$418.29 ,-,$448.71 
1/24-12/24,2024,Two-Plan,San Francisco,San Francisco Health Plan,SPD - SIS,"$1,485.95 ",-,"$1,572.54 "
1/24-12/24,2024,Two-Plan,San Francisco,San Francisco Health Plan,SPD/Full-Dual - SIS,$318.07 ,-,$337.53 
1/24-12/24,2024,Two-Plan,San Francisco,San Francisco Health Plan,LTC - SIS,"$18,334.22 ",-,"$19,008.83 "
1/24-12/24,2024,Two-Plan,San Francisco,San Francisco Health Plan,LTC/Full-Dual - SIS,"$14,765.25 ",-,"$15,276.51 "
1/24-12/24,2024,Two-Plan,San Francisco,San Francisco Health Plan,Maternity - SIS,"$9,376.44 ",-,"$9,790.76 "
1/24-12/24,2024,Two-Plan,San Francisco,San Francisco Health Plan,Child - UIS Federally Eligible,$35.88 ,-,$40.48 
1/24-12/24,2024,Two-Plan,San Francisco,San Francisco Health Plan,Adult - UIS Federally Eligible,$190.77 ,-,$205.03 
1/24-12/24,2024,Two-Plan,San Francisco,San Francisco Health Plan,ACA Optional Expansion - UIS Federally Eligible,$272.14 ,-,$291.59 
1/24-12/24,2024,Two-Plan,San Francisco,San Francisco Health Plan,SPD - UIS Federally Eligible,$670.76 ,-,$714.99 
1/24-12/24,2024,Two-Plan,San Francisco,San Francisco Health Plan,SPD/Full-Dual - UIS Federally Eligible,$85.58 ,-,$92.94 
1/24-12/24,2024,Two-Plan,San Francisco,San Francisco Health Plan,LTC - UIS Federally Eligible,"$1,177.47 ",-,"$1,253.36 "
1/24-12/24,2024,Two-Plan,San Francisco,San Francisco Health Plan,LTC/Full-Dual - UIS Federally Eligible,$35.91 ,-,$40.20 
1/24-12/24,2024,Two-Plan,San Francisco,San Francisco Health Plan,Maternity - UIS Federally Eligible,"$9,376.44 ",-,"$9,790.76 "
1/24-12/24,2024,Two-Plan,San Francisco,San Francisco Health Plan,Child - UIS State-Only,$69.04 ,-,$75.91 
1/24-12/24,2024,Two-Plan,San Francisco,San Francisco Health Plan,Adult - UIS State-Only,$172.10 ,-,$185.27 
1/24-12/24,2024,Two-Plan,San Francisco,San Francisco Health Plan,ACA Optional Expansion - UIS State-Only,$276.29 ,-,$294.80 
1/24-12/24,2024,Two-Plan,San Francisco,San Francisco Health Plan,SPD - UIS State-Only,$725.26 ,-,$767.57 
1/24-12/24,2024,Two-Plan,San Francisco,San Francisco Health Plan,SPD/Full-Dual - UIS State-Only,$219.11 ,-,$232.42 
1/24-12/24,2024,Two-Plan,San Francisco,San Francisco Health Plan,LTC - UIS State-Only,"$19,008.67 ",-,"$19,671.19 "
1/24-12/24,2024,Two-Plan,San Francisco,San Francisco Health Plan,LTC/Full-Dual - UIS State-Only,"$14,847.76 ",-,"$15,357.80 "
1/24-12/24,2024,Two-Plan,Santa Clara,Santa Clara Family HP,Child - SIS,$108.96 ,-,$119.52 
1/24-12/24,2024,Two-Plan,Santa Clara,Santa Clara Family HP,Adult - SIS,$321.26 ,-,$344.89 
1/24-12/24,2024,Two-Plan,Santa Clara,Santa Clara Family HP,ACA Optional Expansion - SIS,$327.04 ,-,$350.56 
1/24-12/24,2024,Two-Plan,Santa Clara,Santa Clara Family HP,SPD - SIS,"$1,014.29 ",-,"$1,074.81 "
1/24-12/24,2024,Two-Plan,Santa Clara,Santa Clara Family HP,SPD/Full-Dual - SIS,$338.22 ,-,$357.59 
1/24-12/24,2024,Two-Plan,Santa Clara,Santa Clara Family HP,LTC - SIS,"$11,186.62 ",-,"$11,613.98 "
1/24-12/24,2024,Two-Plan,Santa Clara,Santa Clara Family HP,LTC/Full-Dual - SIS,"$9,666.31 ",-,"$10,009.79 "
1/24-12/24,2024,Two-Plan,Santa Clara,Santa Clara Family HP,Maternity - SIS,"$9,449.22 ",-,"$9,866.75 "
1/24-12/24,2024,Two-Plan,Santa Clara,Santa Clara Family HP,Child - UIS Federally Eligible,$33.31 ,-,$37.45 
1/24-12/24,2024,Two-Plan,Santa Clara,Santa Clara Family HP,Adult - UIS Federally Eligible,$239.85 ,-,$256.69 
1/24-12/24,2024,Two-Plan,Santa Clara,Santa Clara Family HP,ACA Optional Expansion - UIS Federally Eligible,$299.34 ,-,$319.97 
1/24-12/24,2024,Two-Plan,Santa Clara,Santa Clara Family HP,SPD - UIS Federally Eligible,$561.51 ,-,$598.14 
1/24-12/24,2024,Two-Plan,Santa Clara,Santa Clara Family HP,SPD/Full-Dual - UIS Federally Eligible,$68.58 ,-,$74.60 
1/24-12/24,2024,Two-Plan,Santa Clara,Santa Clara Family HP,LTC - UIS Federally Eligible,"$1,462.43 ",-,"$1,554.16 "
1/24-12/24,2024,Two-Plan,Santa Clara,Santa Clara Family HP,LTC/Full-Dual - UIS Federally Eligible,$51.02 ,-,$55.89 
1/24-12/24,2024,Two-Plan,Santa Clara,Santa Clara Family HP,Maternity - UIS Federally Eligible,"$9,449.22 ",-,"$9,866.75 "
1/24-12/24,2024,Two-Plan,Santa Clara,Santa Clara Family HP,Child - UIS State-Only,$59.60 ,-,$65.09 
1/24-12/24,2024,Two-Plan,Santa Clara,Santa Clara Family HP,Adult - UIS State-Only,$190.33 ,-,$203.58 
1/24-12/24,2024,Two-Plan,Santa Clara,Santa Clara Family HP,ACA Optional Expansion - UIS State-Only,$274.02 ,-,$291.82 
1/24-12/24,2024,Two-Plan,Santa Clara,Santa Clara Family HP,SPD - UIS State-Only,$533.38 ,-,$564.56 
1/24-12/24,2024,Two-Plan,Santa Clara,Santa Clara Family HP,SPD/Full-Dual - UIS State-Only,$161.61 ,-,$171.29 
1/24-12/24,2024,Two-Plan,Santa Clara,Santa Clara Family HP,LTC - UIS State-Only,"$10,949.30 ",-,"$11,341.28 "
1/24-12/24,2024,Two-Plan,Santa Clara,Santa Clara Family HP,LTC/Full-Dual - UIS State-Only,"$9,016.88 ",-,"$9,335.03 "
1/25-12/25,2025,Two-Plan,Alpine,Anthem Blue Cross,Child - SIS,$113.58 ,-,$124.52 
1/25-12/25,2025,Two-Plan,Alpine,Anthem Blue Cross,Adult - SIS,$355.45 ,-,$381.16 
1/25-12/25,2025,Two-Plan,Alpine,Anthem Blue Cross,ACA Optional Expansion - SIS,$427.94 ,-,$457.60 
1/25-12/25,2025,Two-Plan,Alpine,Anthem Blue Cross,SPD - SIS,"$1,161.95 ",-,"$1,233.22 "
1/25-12/25,2025,Two-Plan,Alpine,Anthem Blue Cross,SPD/Full-Dual - SIS,$725.19 ,-,$758.62 
1/25-12/25,2025,Two-Plan,Alpine,Anthem Blue Cross,LTC - SIS,"$1,161.95 ",-,"$1,233.22 "
1/25-12/25,2025,Two-Plan,Alpine,Anthem Blue Cross,LTC/Full-Dual - SIS,$725.19 ,-,$758.62 
1/25-12/25,2025,Two-Plan,Alpine,Anthem Blue Cross,Maternity - SIS,"$13,988.24 ",-,"$14,605.20 "
1/25-12/25,2025,Two-Plan,Alpine,Anthem Blue Cross,Child - UIS Federally Eligible,$23.48 ,-,$26.60 
1/25-12/25,2025,Two-Plan,Alpine,Anthem Blue Cross,Adult - UIS Federally Eligible,$165.43 ,-,$177.17 
1/25-12/25,2025,Two-Plan,Alpine,Anthem Blue Cross,ACA Optional Expansion - UIS Federally Eligible,$184.66 ,-,$197.57 
1/25-12/25,2025,Two-Plan,Alpine,Anthem Blue Cross,SPD - UIS Federally Eligible,$418.25 ,-,$445.38 
1/25-12/25,2025,Two-Plan,Alpine,Anthem Blue Cross,SPD/Full-Dual - UIS Federally Eligible,$125.13 ,-,$134.43 
1/25-12/25,2025,Two-Plan,Alpine,Anthem Blue Cross,LTC - UIS Federally Eligible,$418.25 ,-,$445.38 
1/25-12/25,2025,Two-Plan,Alpine,Anthem Blue Cross,LTC/Full-Dual - UIS Federally Eligible,$125.13 ,-,$134.43 
1/25-12/25,2025,Two-Plan,Alpine,Anthem Blue Cross,Maternity - UIS Federally Eligible,"$13,988.24 ",-,"$14,605.20 "
1/25-12/25,2025,Two-Plan,Alpine,Anthem Blue Cross,Child - UIS State-Only,$66.51 ,-,$73.00 
1/25-12/25,2025,Two-Plan,Alpine,Anthem Blue Cross,Adult - UIS State-Only,$209.23 ,-,$224.36 
1/25-12/25,2025,Two-Plan,Alpine,Anthem Blue Cross,ACA Optional Expansion - UIS State-Only,$293.80 ,-,$313.68 
1/25-12/25,2025,Two-Plan,Alpine,Anthem Blue Cross,SPD - UIS State-Only,$755.89 ,-,$799.75 
1/25-12/25,2025,Two-Plan,Alpine,Anthem Blue Cross,SPD/Full-Dual - UIS State-Only,$406.39 ,-,$427.37 
1/25-12/25,2025,Two-Plan,Alpine,Anthem Blue Cross,LTC - UIS State-Only,$755.89 ,-,$799.75 
1/25-12/25,2025,Two-Plan,Alpine,Anthem Blue Cross,LTC/Full-Dual - UIS State-Only,$406.39 ,-,$427.37 
1/25-12/25,2025,Two-Plan,El Dorado,Anthem Blue Cross,Child - SIS,$113.58 ,-,$124.52 
1/25-12/25,2025,Two-Plan,El Dorado,Anthem Blue Cross,Adult - SIS,$355.45 ,-,$381.16 
1/25-12/25,2025,Two-Plan,El Dorado,Anthem Blue Cross,ACA Optional Expansion - SIS,$427.94 ,-,$457.60 
1/25-12/25,2025,Two-Plan,El Dorado,Anthem Blue Cross,SPD - SIS,"$1,161.95 ",-,"$1,233.22 "
1/25-12/25,2025,Two-Plan,El Dorado,Anthem Blue Cross,SPD/Full-Dual - SIS,$725.19 ,-,$758.62 
1/25-12/25,2025,Two-Plan,El Dorado,Anthem Blue Cross,LTC - SIS,"$1,161.95 ",-,"$1,233.22 "
1/25-12/25,2025,Two-Plan,El Dorado,Anthem Blue Cross,LTC/Full-Dual - SIS,$725.19 ,-,$758.62 
1/25-12/25,2025,Two-Plan,El Dorado,Anthem Blue Cross,Maternity - SIS,"$13,988.24 ",-,"$14,605.20 "
1/25-12/25,2025,Two-Plan,El Dorado,Anthem Blue Cross,Child - UIS Federally Eligible,$23.48 ,-,$26.60 
1/25-12/25,2025,Two-Plan,El Dorado,Anthem Blue Cross,Adult - UIS Federally Eligible,$165.43 ,-,$177.17 
1/25-12/25,2025,Two-Plan,El Dorado,Anthem Blue Cross,ACA Optional Expansion - UIS Federally Eligible,$184.66 ,-,$197.57 
1/25-12/25,2025,Two-Plan,El Dorado,Anthem Blue Cross,SPD - UIS Federally Eligible,$418.25 ,-,$445.38 
1/25-12/25,2025,Two-Plan,El Dorado,Anthem Blue Cross,SPD/Full-Dual - UIS Federally Eligible,$125.13 ,-,$134.43 
1/25-12/25,2025,Two-Plan,El Dorado,Anthem Blue Cross,LTC - UIS Federally Eligible,$418.25 ,-,$445.38 
1/25-12/25,2025,Two-Plan,El Dorado,Anthem Blue Cross,LTC/Full-Dual - UIS Federally Eligible,$125.13 ,-,$134.43 
1/25-12/25,2025,Two-Plan,El Dorado,Anthem Blue Cross,Maternity - UIS Federally Eligible,"$13,988.24 ",-,"$14,605.20 "
1/25-12/25,2025,Two-Plan,El Dorado,Anthem Blue Cross,Child - UIS State-Only,$66.51 ,-,$73.00 
1/25-12/25,2025,Two-Plan,El Dorado,Anthem Blue Cross,Adult - UIS State-Only,$209.23 ,-,$224.36 
1/25-12/25,2025,Two-Plan,El Dorado,Anthem Blue Cross,ACA Optional Expansion - UIS State-Only,$293.80 ,-,$313.68 
1/25-12/25,2025,Two-Plan,El Dorado,Anthem Blue Cross,SPD - UIS State-Only,$755.89 ,-,$799.75 
