Date Time,Site Name,Value,Averaging Period,Units,California State Standard,National Ambient Air Quality Standard by U.S. EPA,
12/6/2019 9:00:00 PM,Northwest Coastal L.A. County,1,1-hr,pphm,9,N/A,
12/6/2019 10:00:00 PM,Northwest Coastal L.A. County,0.9,1-hr,pphm,9,N/A,
12/6/2019 11:00:00 PM,Northwest Coastal L.A. County,0.6,1-hr,pphm,9,N/A,
12/7/2019 12:00:00 AM,Northwest Coastal L.A. County,1.4,1-hr,pphm,9,N/A,
12/7/2019 1:00:00 AM,Northwest Coastal L.A. County,1.7,1-hr,pphm,9,N/A,
12/7/2019 2:00:00 AM,Northwest Coastal L.A. County,2.1,1-hr,pphm,9,N/A,
12/7/2019 3:00:00 AM,Northwest Coastal L.A. County,2.4,1-hr,pphm,9,N/A,
12/7/2019 4:00:00 AM,Northwest Coastal L.A. County,2,1-hr,pphm,9,N/A,
12/7/2019 5:00:00 AM,Northwest Coastal L.A. County,1.9,1-hr,pphm,9,N/A,
12/7/2019 6:00:00 AM,Northwest Coastal L.A. County,1.5,1-hr,pphm,9,N/A,
12/7/2019 7:00:00 AM,Northwest Coastal L.A. County,1.2,1-hr,pphm,9,N/A,
12/7/2019 8:00:00 AM,Northwest Coastal L.A. County,1.7,1-hr,pphm,9,N/A,
12/7/2019 9:00:00 AM,Northwest Coastal L.A. County,1.9,1-hr,pphm,9,N/A,
12/7/2019 10:00:00 AM,Northwest Coastal L.A. County,1.9,1-hr,pphm,9,N/A,
12/7/2019 11:00:00 AM,Northwest Coastal L.A. County,1.7,1-hr,pphm,9,N/A,
12/7/2019 12:00:00 PM,Northwest Coastal L.A. County,1.8,1-hr,pphm,9,N/A,
12/7/2019 1:00:00 PM,Northwest Coastal L.A. County,2.1,1-hr,pphm,9,N/A,
12/7/2019 2:00:00 PM,Northwest Coastal L.A. County,2.4,1-hr,pphm,9,N/A,
12/7/2019 3:00:00 PM,Northwest Coastal L.A. County,2.7,1-hr,pphm,9,N/A,
12/7/2019 4:00:00 PM,Northwest Coastal L.A. County,2.4,1-hr,pphm,9,N/A,
12/7/2019 5:00:00 PM,Northwest Coastal L.A. County,1.6,1-hr,pphm,9,N/A,
12/7/2019 6:00:00 PM,Northwest Coastal L.A. County,1,1-hr,pphm,9,N/A,
12/7/2019 7:00:00 PM,Northwest Coastal L.A. County,1.9,1-hr,pphm,9,N/A,
12/7/2019 8:00:00 PM,Northwest Coastal L.A. County,2.2,1-hr,pphm,9,N/A,
12/7/2019 9:00:00 PM,Northwest Coastal L.A. County,2.3,1-hr,pphm,9,N/A,
12/7/2019 10:00:00 PM,Northwest Coastal L.A. County,2.5,1-hr,pphm,9,N/A,
12/7/2019 11:00:00 PM,Northwest Coastal L.A. County,2.5,1-hr,pphm,9,N/A,
12/8/2019 12:00:00 AM,Northwest Coastal L.A. County,2.2,1-hr,pphm,9,N/A,
12/8/2019 1:00:00 AM,Northwest Coastal L.A. County,2.8,1-hr,pphm,9,N/A,
12/8/2019 2:00:00 AM,Northwest Coastal L.A. County,2,1-hr,pphm,9,N/A,
12/8/2019 3:00:00 AM,Northwest Coastal L.A. County,1.8,1-hr,pphm,9,N/A,
12/8/2019 4:00:00 AM,Northwest Coastal L.A. County,2.1,1-hr,pphm,9,N/A,
12/8/2019 5:00:00 AM,Northwest Coastal L.A. County,2.1,1-hr,pphm,9,N/A,
12/8/2019 6:00:00 AM,Northwest Coastal L.A. County,1.7,1-hr,pphm,9,N/A,
12/8/2019 7:00:00 AM,Northwest Coastal L.A. County,1.7,1-hr,pphm,9,N/A,
12/8/2019 8:00:00 AM,Northwest Coastal L.A. County,3.1,1-hr,pphm,9,N/A,
12/8/2019 9:00:00 AM,Northwest Coastal L.A. County,3.2,1-hr,pphm,9,N/A,
12/8/2019 10:00:00 AM,Northwest Coastal L.A. County,3.3,1-hr,pphm,9,N/A,
12/8/2019 11:00:00 AM,Northwest Coastal L.A. County,3.2,1-hr,pphm,9,N/A,
12/8/2019 12:00:00 PM,Northwest Coastal L.A. County,3.4,1-hr,pphm,9,N/A,
12/8/2019 1:00:00 PM,Northwest Coastal L.A. County,3.7,1-hr,pphm,9,N/A,
12/8/2019 2:00:00 PM,Northwest Coastal L.A. County,3.9,1-hr,pphm,9,N/A,
12/8/2019 3:00:00 PM,Northwest Coastal L.A. County,4.1,1-hr,pphm,9,N/A,
12/8/2019 4:00:00 PM,Northwest Coastal L.A. County,3.9,1-hr,pphm,9,N/A,
12/8/2019 5:00:00 PM,Northwest Coastal L.A. County,3.2,1-hr,pphm,9,N/A,
12/8/2019 6:00:00 PM,Northwest Coastal L.A. County,2.3,1-hr,pphm,9,N/A,
12/8/2019 7:00:00 PM,Northwest Coastal L.A. County,2.6,1-hr,pphm,9,N/A,
12/8/2019 8:00:00 PM,Northwest Coastal L.A. County,2.2,1-hr,pphm,9,N/A,
12/8/2019 9:00:00 PM,Northwest Coastal L.A. County,1.5,1-hr,pphm,9,N/A,
12/8/2019 10:00:00 PM,Northwest Coastal L.A. County,1,1-hr,pphm,9,N/A,
12/8/2019 11:00:00 PM,Northwest Coastal L.A. County,0.9,1-hr,pphm,9,N/A,
12/9/2019 12:00:00 AM,Northwest Coastal L.A. County,1.4,1-hr,pphm,9,N/A,
12/9/2019 1:00:00 AM,Northwest Coastal L.A. County,1.5,1-hr,pphm,9,N/A,
12/9/2019 2:00:00 AM,Northwest Coastal L.A. County,1.4,1-hr,pphm,9,N/A,
12/9/2019 3:00:00 AM,Northwest Coastal L.A. County,1.2,1-hr,pphm,9,N/A,
12/9/2019 4:00:00 AM,Northwest Coastal L.A. County,0.4,1-hr,pphm,9,N/A,
12/9/2019 5:00:00 AM,Northwest Coastal L.A. County,0.2,1-hr,pphm,9,N/A,
12/9/2019 6:00:00 AM,Northwest Coastal L.A. County,0.1,1-hr,pphm,9,N/A,
12/9/2019 7:00:00 AM,Northwest Coastal L.A. County,0.3,1-hr,pphm,9,N/A,
12/9/2019 8:00:00 AM,Northwest Coastal L.A. County,0.8,1-hr,pphm,9,N/A,
12/9/2019 9:00:00 AM,Northwest Coastal L.A. County,1.4,1-hr,pphm,9,N/A,
12/9/2019 10:00:00 AM,Northwest Coastal L.A. County,1.8,1-hr,pphm,9,N/A,
12/9/2019 11:00:00 AM,Northwest Coastal L.A. County,1.8,1-hr,pphm,9,N/A,
12/9/2019 12:00:00 PM,Northwest Coastal L.A. County,2.5,1-hr,pphm,9,N/A,
12/9/2019 1:00:00 PM,Northwest Coastal L.A. County,3.2,1-hr,pphm,9,N/A,
12/9/2019 2:00:00 PM,Northwest Coastal L.A. County,3.6,1-hr,pphm,9,N/A,
12/9/2019 3:00:00 PM,Northwest Coastal L.A. County,3.6,1-hr,pphm,9,N/A,
12/9/2019 4:00:00 PM,Northwest Coastal L.A. County,3,1-hr,pphm,9,N/A,
12/9/2019 5:00:00 PM,Northwest Coastal L.A. County,1.1,1-hr,pphm,9,N/A,
12/9/2019 6:00:00 PM,Northwest Coastal L.A. County,0.2,1-hr,pphm,9,N/A,
12/9/2019 7:00:00 PM,Northwest Coastal L.A. County,0.8,1-hr,pphm,9,N/A,
12/9/2019 8:00:00 PM,Northwest Coastal L.A. County,1.2,1-hr,pphm,9,N/A,
12/9/2019 9:00:00 PM,Northwest Coastal L.A. County,0.6,1-hr,pphm,9,N/A,
12/9/2019 10:00:00 PM,Northwest Coastal L.A. County,0.2,1-hr,pphm,9,N/A,
12/9/2019 11:00:00 PM,Northwest Coastal L.A. County,0.2,1-hr,pphm,9,N/A,
12/10/2019 12:00:00 AM,Northwest Coastal L.A. County,0.1,1-hr,pphm,9,N/A,
12/10/2019 1:00:00 AM,Northwest Coastal L.A. County,0.3,1-hr,pphm,9,N/A,
12/10/2019 2:00:00 AM,Northwest Coastal L.A. County,0.7,1-hr,pphm,9,N/A,
12/10/2019 3:00:00 AM,Northwest Coastal L.A. County,0.7,1-hr,pphm,9,N/A,
12/10/2019 4:00:00 AM,Northwest Coastal L.A. County,0.6,1-hr,pphm,9,N/A,
12/10/2019 5:00:00 AM,Northwest Coastal L.A. County,0.3,1-hr,pphm,9,N/A,
12/10/2019 6:00:00 AM,Northwest Coastal L.A. County,0.1,1-hr,pphm,9,N/A,
12/10/2019 7:00:00 AM,Northwest Coastal L.A. County,0.3,1-hr,pphm,9,N/A,
12/10/2019 8:00:00 AM,Northwest Coastal L.A. County,0.9,1-hr,pphm,9,N/A,
12/10/2019 9:00:00 AM,Northwest Coastal L.A. County,1.6,1-hr,pphm,9,N/A,
12/10/2019 10:00:00 AM,Northwest Coastal L.A. County,2.1,1-hr,pphm,9,N/A,
12/10/2019 11:00:00 AM,Northwest Coastal L.A. County,1.8,1-hr,pphm,9,N/A,
12/10/2019 12:00:00 PM,Northwest Coastal L.A. County,2.3,1-hr,pphm,9,N/A,
12/10/2019 1:00:00 PM,Northwest Coastal L.A. County,2.3,1-hr,pphm,9,N/A,
12/10/2019 2:00:00 PM,Northwest Coastal L.A. County,1.8,1-hr,pphm,9,N/A,
12/10/2019 3:00:00 PM,Northwest Coastal L.A. County,2.6,1-hr,pphm,9,N/A,
12/10/2019 4:00:00 PM,Northwest Coastal L.A. County,2.9,1-hr,pphm,9,N/A,
12/10/2019 5:00:00 PM,Northwest Coastal L.A. County,2.6,1-hr,pphm,9,N/A,
12/10/2019 6:00:00 PM,Northwest Coastal L.A. County,0.8,1-hr,pphm,9,N/A,
12/10/2019 7:00:00 PM,Northwest Coastal L.A. County,0.1,1-hr,pphm,9,N/A,
12/10/2019 8:00:00 PM,Northwest Coastal L.A. County,0.1,1-hr,pphm,9,N/A,
12/10/2019 9:00:00 PM,Northwest Coastal L.A. County,0.1,1-hr,pphm,9,N/A,
12/10/2019 10:00:00 PM,Northwest Coastal L.A. County,0.1,1-hr,pphm,9,N/A,
12/10/2019 11:00:00 PM,Northwest Coastal L.A. County,0.1,1-hr,pphm,9,N/A,
12/11/2019 12:00:00 AM,Northwest Coastal L.A. County,0.1,1-hr,pphm,9,N/A,
12/11/2019 1:00:00 AM,Northwest Coastal L.A. County,0.1,1-hr,pphm,9,N/A,
12/11/2019 2:00:00 AM,Northwest Coastal L.A. County,0.1,1-hr,pphm,9,N/A,
12/11/2019 3:00:00 AM,Northwest Coastal L.A. County,0.1,1-hr,pphm,9,N/A,
12/11/2019 4:00:00 AM,Northwest Coastal L.A. County,0.1,1-hr,pphm,9,N/A,
12/11/2019 5:00:00 AM,Northwest Coastal L.A. County,0.1,1-hr,pphm,9,N/A,
12/11/2019 6:00:00 AM,Northwest Coastal L.A. County,0.1,1-hr,pphm,9,N/A,
12/11/2019 7:00:00 AM,Northwest Coastal L.A. County,0.1,1-hr,pphm,9,N/A,
12/11/2019 8:00:00 AM,Northwest Coastal L.A. County,0.5,1-hr,pphm,9,N/A,
12/11/2019 9:00:00 AM,Northwest Coastal L.A. County,1.1,1-hr,pphm,9,N/A,
12/11/2019 10:00:00 AM,Northwest Coastal L.A. County,2.3,1-hr,pphm,9,N/A,
12/11/2019 11:00:00 AM,Northwest Coastal L.A. County,2.6,1-hr,pphm,9,N/A,
12/11/2019 12:00:00 PM,Northwest Coastal L.A. County,2.4,1-hr,pphm,9,N/A,
12/11/2019 1:00:00 PM,Northwest Coastal L.A. County,2.5,1-hr,pphm,9,N/A,
12/11/2019 2:00:00 PM,Northwest Coastal L.A. County,3.5,1-hr,pphm,9,N/A,
12/11/2019 3:00:00 PM,Northwest Coastal L.A. County,3.7,1-hr,pphm,9,N/A,
12/11/2019 4:00:00 PM,Northwest Coastal L.A. County,3.5,1-hr,pphm,9,N/A,
12/11/2019 5:00:00 PM,Northwest Coastal L.A. County,2.7,1-hr,pphm,9,N/A,
12/11/2019 6:00:00 PM,Northwest Coastal L.A. County,1.8,1-hr,pphm,9,N/A,
12/11/2019 7:00:00 PM,Northwest Coastal L.A. County,0.8,1-hr,pphm,9,N/A,
12/11/2019 8:00:00 PM,Northwest Coastal L.A. County,0.3,1-hr,pphm,9,N/A,
12/11/2019 9:00:00 PM,Northwest Coastal L.A. County,0.5,1-hr,pphm,9,N/A,
12/11/2019 10:00:00 PM,Northwest Coastal L.A. County,0.2,1-hr,pphm,9,N/A,
12/11/2019 11:00:00 PM,Northwest Coastal L.A. County,0.1,1-hr,pphm,9,N/A,
12/12/2019 12:00:00 AM,Northwest Coastal L.A. County,0.1,1-hr,pphm,9,N/A,
12/12/2019 1:00:00 AM,Northwest Coastal L.A. County,0.1,1-hr,pphm,9,N/A,
12/12/2019 2:00:00 AM,Northwest Coastal L.A. County,0.1,1-hr,pphm,9,N/A,
12/12/2019 3:00:00 AM,Northwest Coastal L.A. County,0.1,1-hr,pphm,9,N/A,
12/12/2019 4:00:00 AM,Northwest Coastal L.A. County,0.1,1-hr,pphm,9,N/A,
12/12/2019 5:00:00 AM,Northwest Coastal L.A. County,0.1,1-hr,pphm,9,N/A,
12/12/2019 6:00:00 AM,Northwest Coastal L.A. County,0.1,1-hr,pphm,9,N/A,
12/12/2019 7:00:00 AM,Northwest Coastal L.A. County,0.1,1-hr,pphm,9,N/A,
12/12/2019 8:00:00 AM,Northwest Coastal L.A. County,0.9,1-hr,pphm,9,N/A,
12/12/2019 9:00:00 AM,Northwest Coastal L.A. County,1.3,1-hr,pphm,9,N/A,
12/12/2019 10:00:00 AM,Northwest Coastal L.A. County,1.4,1-hr,pphm,9,N/A,
12/12/2019 11:00:00 AM,Northwest Coastal L.A. County,1.6,1-hr,pphm,9,N/A,
12/12/2019 12:00:00 PM,Northwest Coastal L.A. County,1.9,1-hr,pphm,9,N/A,
12/12/2019 1:00:00 PM,Northwest Coastal L.A. County,1.8,1-hr,pphm,9,N/A,
12/12/2019 2:00:00 PM,Northwest Coastal L.A. County,2,1-hr,pphm,9,N/A,
12/12/2019 3:00:00 PM,Northwest Coastal L.A. County,1.7,1-hr,pphm,9,N/A,
12/12/2019 4:00:00 PM,Northwest Coastal L.A. County,1.5,1-hr,pphm,9,N/A,
12/12/2019 5:00:00 PM,Northwest Coastal L.A. County,1.1,1-hr,pphm,9,N/A,
12/12/2019 6:00:00 PM,Northwest Coastal L.A. County,0.2,1-hr,pphm,9,N/A,
12/12/2019 7:00:00 PM,Northwest Coastal L.A. County,0.1,1-hr,pphm,9,N/A,
12/12/2019 8:00:00 PM,Northwest Coastal L.A. County,0.1,1-hr,pphm,9,N/A,
12/12/2019 9:00:00 PM,Northwest Coastal L.A. County,0.1,1-hr,pphm,9,N/A,
12/12/2019 10:00:00 PM,Northwest Coastal L.A. County,0.1,1-hr,pphm,9,N/A,
12/12/2019 11:00:00 PM,Northwest Coastal L.A. County,0.2,1-hr,pphm,9,N/A,
12/13/2019 12:00:00 AM,Northwest Coastal L.A. County,0.1,1-hr,pphm,9,N/A,
12/13/2019 1:00:00 AM,Northwest Coastal L.A. County,0.1,1-hr,pphm,9,N/A,
12/13/2019 2:00:00 AM,Northwest Coastal L.A. County,0.1,1-hr,pphm,9,N/A,
12/13/2019 3:00:00 AM,Northwest Coastal L.A. County,0.1,1-hr,pphm,9,N/A,
12/13/2019 4:00:00 AM,Northwest Coastal L.A. County,0.1,1-hr,pphm,9,N/A,
12/13/2019 5:00:00 AM,Northwest Coastal L.A. County,0.1,1-hr,pphm,9,N/A,
12/13/2019 6:00:00 AM,Northwest Coastal L.A. County,0.1,1-hr,pphm,9,N/A,
12/13/2019 7:00:00 AM,Northwest Coastal L.A. County,0.1,1-hr,pphm,9,N/A,
12/13/2019 8:00:00 AM,Northwest Coastal L.A. County,0.3,1-hr,pphm,9,N/A,
12/13/2019 9:00:00 AM,Northwest Coastal L.A. County,0.7,1-hr,pphm,9,N/A,
12/13/2019 10:00:00 AM,Northwest Coastal L.A. County,1.1,1-hr,pphm,9,N/A,
12/13/2019 11:00:00 AM,Northwest Coastal L.A. County,1.4,1-hr,pphm,9,N/A,
12/13/2019 12:00:00 PM,Northwest Coastal L.A. County,1.9,1-hr,pphm,9,N/A,
12/13/2019 1:00:00 PM,Northwest Coastal L.A. County,2.5,1-hr,pphm,9,N/A,
12/13/2019 2:00:00 PM,Northwest Coastal L.A. County,2.3,1-hr,pphm,9,N/A,
12/13/2019 3:00:00 PM,Northwest Coastal L.A. County,2.3,1-hr,pphm,9,N/A,
12/13/2019 4:00:00 PM,Northwest Coastal L.A. County,2.2,1-hr,pphm,9,N/A,
12/13/2019 5:00:00 PM,Northwest Coastal L.A. County,1.9,1-hr,pphm,9,N/A,
12/13/2019 6:00:00 PM,Northwest Coastal L.A. County,1.8,1-hr,pphm,9,N/A,
12/13/2019 7:00:00 PM,Northwest Coastal L.A. County,1.3,1-hr,pphm,9,N/A,
12/13/2019 8:00:00 PM,Northwest Coastal L.A. County,1.3,1-hr,pphm,9,N/A,
12/13/2019 9:00:00 PM,Northwest Coastal L.A. County,1,1-hr,pphm,9,N/A,
12/13/2019 10:00:00 PM,Northwest Coastal L.A. County,1.5,1-hr,pphm,9,N/A,
12/13/2019 11:00:00 PM,Northwest Coastal L.A. County,1.9,1-hr,pphm,9,N/A,
12/14/2019 12:00:00 AM,Northwest Coastal L.A. County,1,1-hr,pphm,9,N/A,
12/14/2019 1:00:00 AM,Northwest Coastal L.A. County,0.6,1-hr,pphm,9,N/A,
12/14/2019 2:00:00 AM,Northwest Coastal L.A. County,1.1,1-hr,pphm,9,N/A,
12/14/2019 3:00:00 AM,Northwest Coastal L.A. County,1,1-hr,pphm,9,N/A,
12/14/2019 4:00:00 AM,Northwest Coastal L.A. County,1,1-hr,pphm,9,N/A,
12/14/2019 5:00:00 AM,Northwest Coastal L.A. County,0.8,1-hr,pphm,9,N/A,
12/14/2019 6:00:00 AM,Northwest Coastal L.A. County,0.8,1-hr,pphm,9,N/A,
12/14/2019 7:00:00 AM,Northwest Coastal L.A. County,0.9,1-hr,pphm,9,N/A,
12/14/2019 8:00:00 AM,Northwest Coastal L.A. County,0.7,1-hr,pphm,9,N/A,
12/14/2019 9:00:00 AM,Northwest Coastal L.A. County,1,1-hr,pphm,9,N/A,
12/14/2019 10:00:00 AM,Northwest Coastal L.A. County,1.6,1-hr,pphm,9,N/A,
12/14/2019 11:00:00 AM,Northwest Coastal L.A. County,1.9,1-hr,pphm,9,N/A,
12/14/2019 12:00:00 PM,Northwest Coastal L.A. County,2.8,1-hr,pphm,9,N/A,
12/14/2019 1:00:00 PM,Northwest Coastal L.A. County,3.6,1-hr,pphm,9,N/A,
12/14/2019 2:00:00 PM,Northwest Coastal L.A. County,3.6,1-hr,pphm,9,N/A,
12/14/2019 3:00:00 PM,Northwest Coastal L.A. County,3.7,1-hr,pphm,9,N/A,
12/14/2019 4:00:00 PM,Northwest Coastal L.A. County,3.3,1-hr,pphm,9,N/A,
12/14/2019 5:00:00 PM,Northwest Coastal L.A. County,2.4,1-hr,pphm,9,N/A,
12/14/2019 6:00:00 PM,Northwest Coastal L.A. County,1,1-hr,pphm,9,N/A,
12/14/2019 7:00:00 PM,Northwest Coastal L.A. County,1.1,1-hr,pphm,9,N/A,
12/14/2019 8:00:00 PM,Northwest Coastal L.A. County,0.5,1-hr,pphm,9,N/A,
12/14/2019 9:00:00 PM,Northwest Coastal L.A. County,1.8,1-hr,pphm,9,N/A,
12/14/2019 10:00:00 PM,Northwest Coastal L.A. County,3.8,1-hr,pphm,9,N/A,
12/14/2019 11:00:00 PM,Northwest Coastal L.A. County,3.8,1-hr,pphm,9,N/A,
12/15/2019 12:00:00 AM,Northwest Coastal L.A. County,3.8,1-hr,pphm,9,N/A,
12/15/2019 1:00:00 AM,Northwest Coastal L.A. County,3.6,1-hr,pphm,9,N/A,
12/15/2019 2:00:00 AM,Northwest Coastal L.A. County,3.8,1-hr,pphm,9,N/A,
12/15/2019 3:00:00 AM,Northwest Coastal L.A. County,3.8,1-hr,pphm,9,N/A,
12/15/2019 4:00:00 AM,Northwest Coastal L.A. County,4,1-hr,pphm,9,N/A,
12/15/2019 5:00:00 AM,Northwest Coastal L.A. County,3.9,1-hr,pphm,9,N/A,
12/15/2019 6:00:00 AM,Northwest Coastal L.A. County,4.1,1-hr,pphm,9,N/A,
12/15/2019 7:00:00 AM,Northwest Coastal L.A. County,4.1,1-hr,pphm,9,N/A,
12/15/2019 8:00:00 AM,Northwest Coastal L.A. County,4.1,1-hr,pphm,9,N/A,
12/15/2019 9:00:00 AM,Northwest Coastal L.A. County,4.1,1-hr,pphm,9,N/A,
12/15/2019 10:00:00 AM,Northwest Coastal L.A. County,4.2,1-hr,pphm,9,N/A,
12/15/2019 11:00:00 AM,Northwest Coastal L.A. County,4.2,1-hr,pphm,9,N/A,
12/15/2019 12:00:00 PM,Northwest Coastal L.A. County,4.2,1-hr,pphm,9,N/A,
12/15/2019 1:00:00 PM,Northwest Coastal L.A. County,4.2,1-hr,pphm,9,N/A,
12/15/2019 2:00:00 PM,Northwest Coastal L.A. County,4.1,1-hr,pphm,9,N/A,
12/15/2019 3:00:00 PM,Northwest Coastal L.A. County,4.2,1-hr,pphm,9,N/A,
12/15/2019 4:00:00 PM,Northwest Coastal L.A. County,4.1,1-hr,pphm,9,N/A,
12/15/2019 5:00:00 PM,Northwest Coastal L.A. County,4,1-hr,pphm,9,N/A,
12/15/2019 6:00:00 PM,Northwest Coastal L.A. County,3.9,1-hr,pphm,9,N/A,
12/15/2019 7:00:00 PM,Northwest Coastal L.A. County,3.9,1-hr,pphm,9,N/A,
12/15/2019 8:00:00 PM,Northwest Coastal L.A. County,3.9,1-hr,pphm,9,N/A,
12/15/2019 9:00:00 PM,Northwest Coastal L.A. County,3.9,1-hr,pphm,9,N/A,
12/15/2019 10:00:00 PM,Northwest Coastal L.A. County,3.9,1-hr,pphm,9,N/A,
12/15/2019 11:00:00 PM,Northwest Coastal L.A. County,3.9,1-hr,pphm,9,N/A,
12/16/2019 12:00:00 AM,Northwest Coastal L.A. County,3.7,1-hr,pphm,9,N/A,
12/16/2019 1:00:00 AM,Northwest Coastal L.A. County,3.3,1-hr,pphm,9,N/A,
12/16/2019 2:00:00 AM,Northwest Coastal L.A. County,3.5,1-hr,pphm,9,N/A,
12/16/2019 3:00:00 AM,Northwest Coastal L.A. County,3.1,1-hr,pphm,9,N/A,
12/16/2019 4:00:00 AM,Northwest Coastal L.A. County,2.7,1-hr,pphm,9,N/A,
12/16/2019 5:00:00 AM,Northwest Coastal L.A. County,2.2,1-hr,pphm,9,N/A,
12/16/2019 6:00:00 AM,Northwest Coastal L.A. County,2.1,1-hr,pphm,9,N/A,
12/16/2019 7:00:00 AM,Northwest Coastal L.A. County,2.4,1-hr,pphm,9,N/A,
12/16/2019 8:00:00 AM,Northwest Coastal L.A. County,3,1-hr,pphm,9,N/A,
12/16/2019 9:00:00 AM,Northwest Coastal L.A. County,3.2,1-hr,pphm,9,N/A,
12/16/2019 10:00:00 AM,Northwest Coastal L.A. County,2.4,1-hr,pphm,9,N/A,
12/16/2019 11:00:00 AM,Northwest Coastal L.A. County,3,1-hr,pphm,9,N/A,
12/16/2019 12:00:00 PM,Northwest Coastal L.A. County,3.6,1-hr,pphm,9,N/A,
12/16/2019 1:00:00 PM,Northwest Coastal L.A. County,4,1-hr,pphm,9,N/A,
12/16/2019 2:00:00 PM,Northwest Coastal L.A. County,3.9,1-hr,pphm,9,N/A,
12/16/2019 3:00:00 PM,Northwest Coastal L.A. County,3.8,1-hr,pphm,9,N/A,
12/16/2019 4:00:00 PM,Northwest Coastal L.A. County,3.4,1-hr,pphm,9,N/A,
12/16/2019 5:00:00 PM,Northwest Coastal L.A. County,3.5,1-hr,pphm,9,N/A,
12/16/2019 6:00:00 PM,Northwest Coastal L.A. County,3.5,1-hr,pphm,9,N/A,
12/16/2019 7:00:00 PM,Northwest Coastal L.A. County,3.7,1-hr,pphm,9,N/A,
12/16/2019 8:00:00 PM,Northwest Coastal L.A. County,3.8,1-hr,pphm,9,N/A,
12/16/2019 9:00:00 PM,Northwest Coastal L.A. County,3.7,1-hr,pphm,9,N/A,
12/16/2019 10:00:00 PM,Northwest Coastal L.A. County,2.2,1-hr,pphm,9,N/A,
12/16/2019 11:00:00 PM,Northwest Coastal L.A. County,0.4,1-hr,pphm,9,N/A,
12/17/2019 12:00:00 AM,Northwest Coastal L.A. County,1.3,1-hr,pphm,9,N/A,
12/17/2019 1:00:00 AM,Northwest Coastal L.A. County,1.3,1-hr,pphm,9,N/A,
12/17/2019 2:00:00 AM,Northwest Coastal L.A. County,1.3,1-hr,pphm,9,N/A,
12/17/2019 3:00:00 AM,Northwest Coastal L.A. County,1.7,1-hr,pphm,9,N/A,
12/17/2019 4:00:00 AM,Northwest Coastal L.A. County,0.5,1-hr,pphm,9,N/A,
12/17/2019 5:00:00 AM,Northwest Coastal L.A. County,0.4,1-hr,pphm,9,N/A,
12/17/2019 6:00:00 AM,Northwest Coastal L.A. County,0.2,1-hr,pphm,9,N/A,
12/17/2019 7:00:00 AM,Northwest Coastal L.A. County,0.7,1-hr,pphm,9,N/A,
12/17/2019 8:00:00 AM,Northwest Coastal L.A. County,2.3,1-hr,pphm,9,N/A,
12/17/2019 9:00:00 AM,Northwest Coastal L.A. County,3.2,1-hr,pphm,9,N/A,
12/17/2019 10:00:00 AM,Northwest Coastal L.A. County,3.5,1-hr,pphm,9,N/A,
12/17/2019 11:00:00 AM,Northwest Coastal L.A. County,3.6,1-hr,pphm,9,N/A,
12/17/2019 12:00:00 PM,Northwest Coastal L.A. County,3.7,1-hr,pphm,9,N/A,
12/17/2019 1:00:00 PM,Northwest Coastal L.A. County,3.5,1-hr,pphm,9,N/A,
12/17/2019 2:00:00 PM,Northwest Coastal L.A. County,3.5,1-hr,pphm,9,N/A,
12/17/2019 3:00:00 PM,Northwest Coastal L.A. County,3,1-hr,pphm,9,N/A,
12/17/2019 4:00:00 PM,Northwest Coastal L.A. County,2.3,1-hr,pphm,9,N/A,
12/17/2019 5:00:00 PM,Northwest Coastal L.A. County,2.1,1-hr,pphm,9,N/A,
12/17/2019 6:00:00 PM,Northwest Coastal L.A. County,2,1-hr,pphm,9,N/A,
12/17/2019 8:00:00 PM,Northwest Coastal L.A. County,2.2,1-hr,pphm,9,N/A,
12/17/2019 9:00:00 PM,Northwest Coastal L.A. County,2,1-hr,pphm,9,N/A,
12/17/2019 10:00:00 PM,Northwest Coastal L.A. County,1.6,1-hr,pphm,9,N/A,
12/17/2019 11:00:00 PM,Northwest Coastal L.A. County,2.5,1-hr,pphm,9,N/A,
12/18/2019 12:00:00 AM,Northwest Coastal L.A. County,2.2,1-hr,pphm,9,N/A,
12/18/2019 1:00:00 AM,Northwest Coastal L.A. County,1.3,1-hr,pphm,9,N/A,
12/18/2019 2:00:00 AM,Northwest Coastal L.A. County,1.9,1-hr,pphm,9,N/A,
12/18/2019 3:00:00 AM,Northwest Coastal L.A. County,2.1,1-hr,pphm,9,N/A,
12/18/2019 4:00:00 AM,Northwest Coastal L.A. County,2,1-hr,pphm,9,N/A,
12/18/2019 5:00:00 AM,Northwest Coastal L.A. County,1.6,1-hr,pphm,9,N/A,
12/18/2019 6:00:00 AM,Northwest Coastal L.A. County,1,1-hr,pphm,9,N/A,
12/18/2019 7:00:00 AM,Northwest Coastal L.A. County,1.1,1-hr,pphm,9,N/A,
12/18/2019 8:00:00 AM,Northwest Coastal L.A. County,1.3,1-hr,pphm,9,N/A,
12/18/2019 9:00:00 AM,Northwest Coastal L.A. County,2,1-hr,pphm,9,N/A,
12/18/2019 10:00:00 AM,Northwest Coastal L.A. County,2.6,1-hr,pphm,9,N/A,
12/18/2019 11:00:00 AM,Northwest Coastal L.A. County,3.1,1-hr,pphm,9,N/A,
12/18/2019 12:00:00 PM,Northwest Coastal L.A. County,3.1,1-hr,pphm,9,N/A,
